frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1662950773.624230266,0.000000000,1442
2,1662950773.634969228,0.010738962,1442
3,1662950773.648144638,0.023914372,1442
4,1662950773.659094923,0.034864657,1442
5,1662950773.671325829,0.047095563,1442
6,1662950773.685861635,0.061631369,1442
7,1662950773.698077054,0.073846788,1442
8,1662950773.713146712,0.088916446,1442
9,1662950773.730184726,0.105954460,1442
10,1662950773.746055277,0.121825011,1442
11,1662950773.757864660,0.133634394,1442
12,1662950773.770952779,0.146722513,1442
13,1662950773.783265081,0.159034815,1442
14,1662950773.798135533,0.173905267,1442
15,1662950773.810245195,0.186014929,1442
16,1662950773.822599531,0.198369265,1442
17,1662950773.847058963,0.222828697,1442
18,1662950773.862930707,0.238700441,1442
19,1662950773.875976104,0.251745838,1442
20,1662950773.890512108,0.266281842,1442
21,1662950773.902341480,0.278111214,1442
22,1662950773.918271798,0.294041532,1442
23,1662950773.933311060,0.309080794,1442
24,1662950773.950419515,0.326189249,1442
25,1662950773.964728733,0.340498467,1442
26,1662950773.977568885,0.353338619,1442
27,1662950773.990584592,0.366354326,1442
28,1662950774.003017083,0.378786817,1442
29,1662950774.015118576,0.390888310,1442
30,1662950774.027143786,0.402913520,1442
31,1662950774.041651249,0.417420983,1442
32,1662950774.054245936,0.430015670,1442
33,1662950774.066391712,0.442161446,1442
34,1662950774.078265751,0.454035485,1442
35,1662950774.090545780,0.466315514,1442
36,1662950774.102311825,0.478081559,1442
37,1662950774.114431149,0.490200883,1442
38,1662950774.180696737,0.556466471,1442
39,1662950774.194347141,0.570116875,1442
40,1662950774.206271800,0.582041534,1442
41,1662950774.234414581,0.610184315,1442
42,1662950774.250458127,0.626227861,1442
43,1662950774.263983394,0.639753128,1442
44,1662950774.281859221,0.657628955,1442
45,1662950774.294622020,0.670391754,1442
46,1662950774.310863639,0.686633373,1442
47,1662950774.324333202,0.700102936,1442
48,1662950774.338141224,0.713910958,1442
49,1662950774.353354022,0.729123756,1442
50,1662950774.368754010,0.744523744,1442
51,1662950774.378993304,0.754763038,1442
52,1662950774.391082305,0.766852039,1442
53,1662950774.403165598,0.778935332,1442
54,1662950774.417654652,0.793424386,1442
55,1662950774.429668974,0.805438708,1442
56,1662950774.442045040,0.817814774,1442
57,1662950774.454352864,0.830122598,1442
58,1662950774.466562068,0.842331802,1442
59,1662950774.478577897,0.854347631,1442
60,1662950774.492045041,0.867814775,1442
61,1662950774.505682070,0.881451804,1442
62,1662950774.517495576,0.893265310,1442
63,1662950774.530130849,0.905900583,1442
64,1662950774.542200765,0.917970499,1442
65,1662950774.554898493,0.930668227,1442
66,1662950774.567068885,0.942838619,1442
67,1662950774.578975206,0.954744940,1442
68,1662950774.593564312,0.969334046,1442
69,1662950774.605651304,0.981421038,1442
70,1662950774.618176316,0.993946050,1442
71,1662950774.631330927,1.007100661,1442
72,1662950774.643462276,1.019232010,1442
73,1662950774.658310596,1.034080330,1442
