frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1662950683.443079324,0.000000000,1442
2,1662950683.456791361,0.013712037,1442
3,1662950683.469830857,0.026751533,1442
4,1662950683.481650329,0.038571005,1442
5,1662950683.493530428,0.050451104,1442
6,1662950683.507987642,0.064908318,1442
7,1662950683.519074823,0.075995499,1442
8,1662950683.534634778,0.091555454,1442
9,1662950683.551449758,0.108370434,1442
10,1662950683.567172079,0.124092755,1442
11,1662950683.578995419,0.135916095,1442
12,1662950683.592190514,0.149111190,1442
13,1662950683.604374159,0.161294835,1442
14,1662950683.619511944,0.176432620,1442
15,1662950683.631589306,0.188509982,1442
16,1662950683.643715257,0.200635933,1442
17,1662950683.668450393,0.225371069,1442
18,1662950683.684344509,0.241265185,1442
19,1662950683.697372086,0.254292762,1442
20,1662950683.711825206,0.268745882,1442
21,1662950683.723757942,0.280678618,1442
22,1662950683.739710387,0.296631063,1442
23,1662950683.754758318,0.311678994,1442
24,1662950683.771864105,0.328784781,1442
25,1662950683.786330212,0.343250888,1442
26,1662950683.799049248,0.355969924,1442
27,1662950683.812072147,0.368992823,1442
28,1662950683.824533944,0.381454620,1442
29,1662950683.836759560,0.393680236,1442
30,1662950683.848741661,0.405662337,1442
31,1662950683.863409509,0.420330185,1442
32,1662950683.875886722,0.432807398,1442
33,1662950683.888130227,0.445050903,1442
34,1662950683.900103638,0.457024314,1442
35,1662950683.912206806,0.469127482,1442
36,1662950683.924164757,0.481085433,1442
37,1662950683.936348043,0.493268719,1442
38,1662950684.003122958,0.560043634,1442
39,1662950684.016163443,0.573084119,1442
40,1662950684.028466094,0.585386770,1442
41,1662950684.056481489,0.613402165,1442
42,1662950684.072374172,0.629294848,1442
43,1662950684.086152368,0.643073044,1442
44,1662950684.104055305,0.660975981,1442
45,1662950684.116777627,0.673698303,1442
46,1662950684.133151025,0.690071701,1442
47,1662950684.146622566,0.703543242,1442
48,1662950684.160376527,0.717297203,1442
49,1662950684.175591172,0.732511848,1442
