frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1661129137.349367899,0.000000000,1442
2,1661129137.359648709,0.010280810,1442
3,1661129137.371959479,0.022591580,1442
4,1661129137.384113243,0.034745344,1442
5,1661129137.396322967,0.046955068,1442
6,1661129137.411823494,0.062455595,1442
7,1661129137.427631393,0.078263494,1442
8,1661129137.440924430,0.091556531,1442
9,1661129137.454022959,0.104655060,1442
10,1661129137.466761400,0.117393501,1442
11,1661129137.480010584,0.130642685,1442
12,1661129137.493826661,0.144458762,1442
13,1661129137.507301908,0.157934009,1442
14,1661129137.519671368,0.170303469,1442
15,1661129137.532535033,0.183167134,1442
16,1661129137.546396264,0.197028365,1442
17,1661129137.558228747,0.208860848,1442
18,1661129137.570817864,0.221449965,1442
19,1661129137.583655094,0.234287195,1442
20,1661129137.597265594,0.247897695,1442
21,1661129137.610837088,0.261469189,1442
22,1661129137.623494571,0.274126672,1442
23,1661129137.637643561,0.288275662,1442
24,1661129137.650404002,0.301036103,1442
25,1661129137.663439283,0.314071384,1442
26,1661129137.676751755,0.327383856,1442
27,1661129137.689517144,0.340149245,1442
28,1661129137.702216303,0.352848404,1442
29,1661129137.715064247,0.365696348,1442
30,1661129137.727914827,0.378546928,1442
31,1661129137.742930283,0.393562384,1442
32,1661129137.757162366,0.407794467,1442
33,1661129137.770666849,0.421298950,1442
34,1661129137.783329878,0.433961979,1442
35,1661129137.795631649,0.446263750,1442
36,1661129137.808686440,0.459318541,1442
37,1661129137.821841592,0.472473693,1442
38,1661129137.835798625,0.486430726,1442
39,1661129137.847324327,0.497956428,1442
40,1661129137.861176674,0.511808775,1442
41,1661129137.874608052,0.525240153,1442
42,1661129137.887166368,0.537798469,1442
43,1661129137.899284999,0.549917100,1442
44,1661129137.913142044,0.563774145,1442
45,1661129137.925814523,0.576446624,1442
46,1661129137.939229637,0.589861738,1442
47,1661129137.954680511,0.605312612,1442
48,1661129137.969664880,0.620296981,1442
49,1661129137.983562944,0.634195045,1442
50,1661129137.996661947,0.647294048,1442
51,1661129138.009939637,0.660571738,1442
52,1661129138.019782274,0.670414375,1442
53,1661129138.032456438,0.683088539,1442
54,1661129138.045381613,0.696013714,1442
55,1661129138.058224784,0.708856885,1442
56,1661129138.070943985,0.721576086,1442
57,1661129138.083581760,0.734213861,1442
58,1661129138.096446837,0.747078938,1442
59,1661129138.108241812,0.758873913,1442
60,1661129138.116608586,0.767240687,1442
61,1661129138.130001635,0.780633736,1442
62,1661129138.149254899,0.799887000,1442
63,1661129138.161796214,0.812428315,1442
64,1661129138.174399828,0.825031929,1442
65,1661129138.196504966,0.847137067,1442
66,1661129138.209521997,0.860154098,1442
67,1661129138.219395312,0.870027413,1442
68,1661129138.233599928,0.884232029,1442
69,1661129138.245524678,0.896156779,1442
70,1661129138.258433791,0.909065892,1442
71,1661129138.269935578,0.920567679,1442
72,1661129138.283272916,0.933905017,1442
73,1661129138.296536972,0.947169073,1442
74,1661129138.313411724,0.964043825,1442
75,1661129138.327937954,0.978570055,1442
76,1661129138.339602735,0.990234836,1442
77,1661129138.373987756,1.024619857,1442
78,1661129138.387569552,1.038201653,1442
79,1661129138.396113254,1.046745355,1442
80,1661129138.408541785,1.059173886,1442
81,1661129138.420477411,1.071109512,1442
82,1661129138.433431358,1.084063459,1442
83,1661129138.444785245,1.095417346,1442
84,1661129138.456704049,1.107336150,1442
85,1661129138.470124027,1.120756128,1442
86,1661129138.483818021,1.134450122,1442
87,1661129138.496354715,1.146986816,1442
88,1661129138.509711831,1.160343932,1442
89,1661129138.525969680,1.176601781,1442
90,1661129138.541149173,1.191781274,1442
91,1661129138.552235692,1.202867793,1442
92,1661129138.564366763,1.214998864,1442
93,1661129138.577374866,1.228006967,1442
94,1661129138.593265120,1.243897221,1442
95,1661129138.608462375,1.259094476,1442
96,1661129138.619256522,1.269888623,1442
97,1661129138.633405303,1.284037404,1442
98,1661129138.646050781,1.296682882,1442
99,1661129138.658759283,1.309391384,1442
100,1661129138.670134242,1.320766343,1442
101,1661129138.683072308,1.333704409,1442
102,1661129138.697761532,1.348393633,1442
103,1661129138.713493901,1.364126002,1442
104,1661129138.727970505,1.378602606,1442
105,1661129138.739133346,1.389765447,1442
106,1661129138.752233460,1.402865561,1442
107,1661129138.766069384,1.416701485,1442
108,1661129138.780289018,1.430921119,1442
109,1661129138.791195386,1.441827487,1442
110,1661129138.806653859,1.457285960,1442
111,1661129138.817456278,1.468088379,1442
112,1661129138.835174494,1.485806595,1442
113,1661129138.845643879,1.496275980,1442
114,1661129138.859260357,1.509892458,1442
115,1661129138.870156362,1.520788463,1442
116,1661129138.882200084,1.532832185,1442
117,1661129138.897348581,1.547980682,1442
118,1661129138.911231061,1.561863162,1442
119,1661129138.923960745,1.574592846,1442
120,1661129138.938466428,1.589098529,1442
121,1661129138.952460912,1.603093013,1442
122,1661129138.963554292,1.614186393,1442
123,1661129138.976806949,1.627439050,1442
124,1661129138.989291015,1.639923116,1442
125,1661129139.002138149,1.652770250,1442
126,1661129139.016946252,1.667578353,1442
127,1661129139.031104167,1.681736268,1442
128,1661129139.043718095,1.694350196,1442
129,1661129139.057669316,1.708301417,1442
130,1661129139.070515012,1.721147113,1442
131,1661129139.084578775,1.735210876,1442
132,1661129139.097176742,1.747808843,1442
133,1661129139.111041161,1.761673262,1442
134,1661129139.123771662,1.774403763,1442
135,1661129139.137404998,1.788037099,1442
136,1661129139.151515829,1.802147930,1442
137,1661129139.163967919,1.814600020,1442
138,1661129139.177518352,1.828150453,1442
139,1661129139.192516419,1.843148520,1442
140,1661129139.207088791,1.857720892,1442
141,1661129139.219402548,1.870034649,1442
142,1661129139.232315105,1.882947206,1442
143,1661129139.246306400,1.896938501,1442
144,1661129139.260226471,1.910858572,1442
145,1661129139.273778045,1.924410146,1442
146,1661129139.286680884,1.937312985,1442
147,1661129139.299523460,1.950155561,1442
148,1661129139.311794945,1.962427046,1442
149,1661129139.324037678,1.974669779,1442
150,1661129139.336692571,1.987324672,1442
151,1661129139.350921766,2.001553867,1442
152,1661129139.365267376,2.015899477,1442
153,1661129139.384388158,2.035020259,1442
154,1661129139.392118085,2.042750186,1442
155,1661129139.402756644,2.053388745,1442
156,1661129139.414975637,2.065607738,1442
157,1661129139.427468100,2.078100201,1442
158,1661129139.439711521,2.090343622,1442
159,1661129139.452616112,2.103248213,1442
160,1661129139.465151608,2.115783709,1442
161,1661129139.478503647,2.129135748,1442
162,1661129139.490704118,2.141336219,1442
163,1661129139.503128845,2.153760946,1442
164,1661129139.515451462,2.166083563,1442
165,1661129139.527779832,2.178411933,1442
166,1661129139.539991438,2.190623539,1442
167,1661129139.552918900,2.203551001,1442
168,1661129139.564907783,2.215539884,1442
169,1661129139.577032650,2.227664751,1442
170,1661129139.589680706,2.240312807,1442
171,1661129139.602097719,2.252729820,1442
172,1661129139.614754272,2.265386373,1442
173,1661129139.627149954,2.277782055,1442
174,1661129139.639449113,2.290081214,1442
175,1661129139.651865995,2.302498096,1442
176,1661129139.664034361,2.314666462,1442
177,1661129139.676417993,2.327050094,1442
178,1661129139.688879854,2.339511955,1442
179,1661129139.701853678,2.352485779,1442
180,1661129139.713718707,2.364350808,1442
181,1661129139.726059353,2.376691454,1442
182,1661129139.738642330,2.389274431,1442
183,1661129139.752386890,2.403018991,1442
184,1661129139.764578391,2.415210492,1442
185,1661129139.782384376,2.433016477,1442
186,1661129139.794436581,2.445068682,1442
187,1661129139.806868203,2.457500304,1442
188,1661129139.820729763,2.471361864,1442
189,1661129139.835254011,2.485886112,1442
190,1661129139.844982929,2.495615030,1442
191,1661129139.859632962,2.510265063,1442
192,1661129139.872185417,2.522817518,1442
193,1661129139.884563047,2.535195148,1442
194,1661129139.896889295,2.547521396,1442
195,1661129139.909561531,2.560193632,1442
196,1661129139.922640167,2.573272268,1442
197,1661129139.935767385,2.586399486,1442
198,1661129139.947804458,2.598436559,1442
199,1661129139.961737020,2.612369121,1442
200,1661129139.974036233,2.624668334,1442
201,1661129139.986419671,2.637051772,1442
202,1661129140.000425540,2.651057641,1442
203,1661129140.016699109,2.667331210,1442
204,1661129140.028057119,2.678689220,1442
205,1661129140.034489848,2.685121949,1442
206,1661129140.044439606,2.695071707,1442
207,1661129140.055894722,2.706526823,1442
208,1661129140.073767526,2.724399627,1442
209,1661129140.103106396,2.753738497,1442
210,1661129140.113835088,2.764467189,1442
211,1661129140.172559768,2.823191869,1442
212,1661129140.184152822,2.834784923,1442
213,1661129140.195961041,2.846593142,1442
214,1661129140.204897883,2.855529984,1442
215,1661129140.219230920,2.869863021,1442
216,1661129140.231196724,2.881828825,1442
217,1661129140.243438584,2.894070685,1442
218,1661129140.256042093,2.906674194,1442
219,1661129140.268447700,2.919079801,1442
220,1661129140.280908725,2.931540826,1442
221,1661129140.293689041,2.944321142,1442
222,1661129140.306327285,2.956959386,1442
223,1661129140.318967429,2.969599530,1442
224,1661129140.331757903,2.982390004,1442
225,1661129140.344428426,2.995060527,1442
226,1661129140.357281547,3.007913648,1442
227,1661129140.376913913,3.027546014,1442
228,1661129140.387831926,3.038464027,1442
229,1661129140.397304993,3.047937094,1442
230,1661129140.407958353,3.058590454,1442
231,1661129140.420709153,3.071341254,1442
232,1661129140.432961231,3.083593332,1442
233,1661129140.445410710,3.096042811,1442
234,1661129140.458263670,3.108895771,1442
235,1661129140.470368891,3.121000992,1442
236,1661129140.482586018,3.133218119,1442
237,1661129140.495065917,3.145698018,1442
238,1661129140.507250698,3.157882799,1442
239,1661129140.521266206,3.171898307,1442
240,1661129140.535065828,3.185697929,1442
241,1661129140.548049859,3.198681960,1442
242,1661129140.560796274,3.211428375,1442
243,1661129140.572982044,3.223614145,1442
244,1661129140.583450307,3.234082408,1442
245,1661129140.595488322,3.246120423,1442
246,1661129140.608360842,3.258992943,1442
247,1661129140.621020632,3.271652733,1442
248,1661129140.633347363,3.283979464,1442
249,1661129140.646582667,3.297214768,1442
250,1661129140.658817608,3.309449709,1442
251,1661129140.671069369,3.321701470,1442
252,1661129140.683532348,3.334164449,1442
253,1661129140.696330864,3.346962965,1442
254,1661129140.708306561,3.358938662,1442
255,1661129140.721121237,3.371753338,1442
256,1661129140.733796855,3.384428956,1442
257,1661129140.745588088,3.396220189,1442
258,1661129140.758030194,3.408662295,1442
259,1661129140.770682217,3.421314318,1442
260,1661129140.783838727,3.434470828,1442
261,1661129140.803694474,3.454326575,1442
262,1661129140.813087536,3.463719637,1442
263,1661129140.825769906,3.476402007,1442
264,1661129140.839820224,3.490452325,1442
265,1661129140.851293802,3.501925903,1442
266,1661129140.863833759,3.514465860,1442
267,1661129140.875854958,3.526487059,1442
268,1661129140.891101183,3.541733284,1442
269,1661129140.901917303,3.552549404,1442
270,1661129140.914958481,3.565590582,1442
271,1661129140.928719577,3.579351678,1442
272,1661129140.939451507,3.590083608,1442
273,1661129140.949146741,3.599778842,1442
274,1661129140.961370419,3.612002520,1442
275,1661129140.972936802,3.623568903,1442
276,1661129140.988548053,3.639180154,1442
277,1661129141.003721887,3.654353988,1442
278,1661129141.016035964,3.666668065,1442
279,1661129141.027752795,3.678384896,1442
280,1661129141.039332703,3.689964804,1442
281,1661129141.051507794,3.702139895,1442
282,1661129141.063406428,3.714038529,1442
283,1661129141.079049081,3.729681182,1442
284,1661129141.090296641,3.740928742,1442
285,1661129141.102022988,3.752655089,1442
286,1661129141.115143925,3.765776026,1442
287,1661129141.126899159,3.777531260,1442
288,1661129141.138687362,3.789319463,1442
289,1661129141.150807323,3.801439424,1442
290,1661129141.162694615,3.813326716,1442
291,1661129141.175191746,3.825823847,1442
292,1661129141.186816974,3.837449075,1442
293,1661129141.199330352,3.849962453,1442
294,1661129141.211709044,3.862341145,1442
295,1661129141.224004443,3.874636544,1442
296,1661129141.235970178,3.886602279,1442
297,1661129141.246872281,3.897504382,1442
298,1661129141.258575674,3.909207775,1442
299,1661129141.270840890,3.921472991,1442
300,1661129141.283134711,3.933766812,1442
301,1661129141.295593743,3.946225844,1442
302,1661129141.313502937,3.964135038,1442
303,1661129141.327183463,3.977815564,1442
304,1661129141.340295869,3.990927970,1442
305,1661129141.352720577,4.003352678,1442
306,1661129141.368223879,4.018855980,1442
307,1661129141.383346513,4.033978614,1442
308,1661129141.402084754,4.052716855,1442
309,1661129141.412034913,4.062667014,1442
310,1661129141.423549293,4.074181394,1442
311,1661129141.436425058,4.087057159,1442
312,1661129141.449966791,4.100598892,1442
313,1661129141.463356693,4.113988794,1442
314,1661129141.476601944,4.127234045,1442
315,1661129141.491133461,4.141765562,1442
316,1661129141.509554520,4.160186621,1442
317,1661129141.523178305,4.173810406,1442
318,1661129141.535487804,4.186119905,1442
319,1661129141.547676711,4.198308812,1442
320,1661129141.561532809,4.212164910,1442
321,1661129141.574520906,4.225153007,1442
322,1661129141.587453935,4.238086036,1442
323,1661129141.600371747,4.251003848,1442
324,1661129141.613004628,4.263636729,1442
325,1661129141.625925292,4.276557393,1442
326,1661129141.638265452,4.288897553,1442
327,1661129141.650763257,4.301395358,1442
328,1661129141.663814146,4.314446247,1442
329,1661129141.675686641,4.326318742,1442
330,1661129141.689062916,4.339695017,1442
331,1661129141.701588929,4.352221030,1442
332,1661129141.714051900,4.364684001,1442
333,1661129141.727849011,4.378481112,1442
334,1661129141.740856805,4.391488906,1442
335,1661129141.753200941,4.403833042,1442
336,1661129141.765733373,4.416365474,1442
337,1661129141.774463109,4.425095210,1442
338,1661129141.787016906,4.437649007,1442
339,1661129141.803130691,4.453762792,1442
340,1661129141.816094645,4.466726746,1442
341,1661129141.829427404,4.480059505,1442
342,1661129141.840850679,4.491482780,1442
343,1661129141.856410444,4.507042545,1442
344,1661129141.868320951,4.518953052,1442
345,1661129141.887265598,4.537897699,1442
346,1661129141.915937528,4.566569629,1442
347,1661129141.929294516,4.579926617,1442
348,1661129141.941119092,4.591751193,1442
349,1661129141.955668226,4.606300327,1442
350,1661129141.968579282,4.619211383,1442
351,1661129141.980941467,4.631573568,1442
352,1661129141.993278917,4.643911018,1442
353,1661129142.006841209,4.657473310,1442
354,1661129142.021418639,4.672050740,1442
355,1661129142.033337653,4.683969754,1442
356,1661129142.046898540,4.697530641,1442
357,1661129142.059721720,4.710353821,1442
358,1661129142.074024981,4.724657082,1442
359,1661129142.087536019,4.738168120,1442
360,1661129142.099919393,4.750551494,1442
361,1661129142.113237386,4.763869487,1442
362,1661129142.125555594,4.776187695,1442
363,1661129142.139239324,4.789871425,1442
364,1661129142.151794714,4.802426815,1442
365,1661129142.166842304,4.817474405,1442
366,1661129142.180576235,4.831208336,1442
367,1661129142.193091581,4.843723682,1442
368,1661129142.205447143,4.856079244,1442
369,1661129142.219001310,4.869633411,1442
370,1661129142.231710122,4.882342223,1442
