frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1661129215.887945791,0.000000000,1442
2,1661129215.899277815,0.011332024,1442
3,1661129215.931930087,0.043984296,1442
4,1661129215.945558544,0.057612753,1442
5,1661129215.960670040,0.072724249,1442
6,1661129215.973633673,0.085687882,1442
7,1661129215.992492833,0.104547042,1442
8,1661129216.003231523,0.115285732,1442
9,1661129216.016427827,0.128482036,1442
10,1661129216.036102007,0.148156216,1442
11,1661129216.047650063,0.159704272,1442
12,1661129216.060205706,0.172259915,1442
13,1661129216.075272941,0.187327150,1442
14,1661129216.087532020,0.199586229,1442
15,1661129216.099799543,0.211853752,1442
16,1661129216.112555693,0.224609902,1442
17,1661129216.125527132,0.237581341,1442
18,1661129216.138820167,0.250874376,1442
19,1661129216.151403004,0.263457213,1442
20,1661129216.164265999,0.276320208,1442
21,1661129216.178057970,0.290112179,1442
22,1661129216.191490842,0.303545051,1442
23,1661129216.203496350,0.315550559,1442
24,1661129216.216567328,0.328621537,1442
25,1661129216.229927829,0.341982038,1442
26,1661129216.243049029,0.355103238,1442
27,1661129216.256158210,0.368212419,1442
28,1661129216.269681537,0.381735746,1442
29,1661129216.283376926,0.395431135,1442
30,1661129216.295363301,0.407417510,1442
31,1661129216.308292292,0.420346501,1442
32,1661129216.321851058,0.433905267,1442
33,1661129216.334353252,0.446407461,1442
34,1661129216.347023602,0.459077811,1442
35,1661129216.359728353,0.471782562,1442
36,1661129216.373007749,0.485061958,1442
37,1661129216.387282577,0.499336786,1442
38,1661129216.399799702,0.511853911,1442
39,1661129216.412744379,0.524798588,1442
40,1661129216.432030678,0.544084887,1442
41,1661129216.444390595,0.556444804,1442
42,1661129216.457419485,0.569473694,1442
43,1661129216.470678146,0.582732355,1442
44,1661129216.483039590,0.595093799,1442
45,1661129216.495854203,0.607908412,1442
46,1661129216.508041962,0.620096171,1442
47,1661129216.521362717,0.633416926,1442
48,1661129216.533973980,0.646028189,1442
49,1661129216.570984444,0.683038653,1442
50,1661129216.584260472,0.696314681,1442
51,1661129216.596397405,0.708451614,1442
52,1661129216.609217754,0.721271963,1442
53,1661129216.622058198,0.734112407,1442
54,1661129216.635096385,0.747150594,1442
55,1661129216.647105994,0.759160203,1442
56,1661129216.660034046,0.772088255,1442
57,1661129216.673165181,0.785219390,1442
58,1661129216.686431085,0.798485294,1442
59,1661129216.699339649,0.811393858,1442
60,1661129216.711583201,0.823637410,1442
61,1661129216.724118791,0.836173000,1442
62,1661129216.737328717,0.849382926,1442
63,1661129216.749896991,0.861951200,1442
64,1661129216.776021185,0.888075394,1442
65,1661129216.788636116,0.900690325,1442
66,1661129216.801224124,0.913278333,1442
67,1661129216.814748917,0.926803126,1442
68,1661129216.828108790,0.940162999,1442
69,1661129216.840209154,0.952263363,1442
70,1661129216.853241382,0.965295591,1442
71,1661129216.866859753,0.978913962,1442
72,1661129216.892400084,1.004454293,1442
73,1661129216.905833148,1.017887357,1442
74,1661129216.923272061,1.035326270,1442
75,1661129216.937039229,1.049093438,1442
76,1661129216.949948479,1.062002688,1442
77,1661129216.962604089,1.074658298,1442
78,1661129216.975684866,1.087739075,1442
79,1661129216.988727632,1.100781841,1442
80,1661129217.001316656,1.113370865,1442
81,1661129217.016787578,1.128841787,1442
82,1661129217.026005197,1.138059406,1442
83,1661129217.039545177,1.151599386,1442
84,1661129217.052506543,1.164560752,1442
85,1661129217.065322481,1.177376690,1442
86,1661129217.077751841,1.189806050,1442
87,1661129217.091143620,1.203197829,1442
88,1661129217.103198229,1.215252438,1442
89,1661129217.114292579,1.226346788,1442
90,1661129217.126566193,1.238620402,1442
91,1661129217.138568560,1.250622769,1442
92,1661129217.149947365,1.262001574,1442
93,1661129217.162993812,1.275048021,1442
94,1661129217.175159791,1.287214000,1442
95,1661129217.187275298,1.299329507,1442
96,1661129217.199566506,1.311620715,1442
97,1661129217.213095869,1.325150078,1442
98,1661129217.225311916,1.337366125,1442
99,1661129217.237081087,1.349135296,1442
100,1661129217.255780891,1.367835100,1442
101,1661129217.260993506,1.373047715,1442
102,1661129217.273010045,1.385064254,1442
103,1661129217.285093603,1.397147812,1442
104,1661129217.297171849,1.409226058,1442
105,1661129217.309191309,1.421245518,1442
106,1661129217.321170388,1.433224597,1442
107,1661129217.333261181,1.445315390,1442
108,1661129217.345770798,1.457825007,1442
109,1661129217.357245777,1.469299986,1442
110,1661129217.369211037,1.481265246,1442
111,1661129217.379823278,1.491877487,1442
112,1661129217.395201811,1.507256020,1442
113,1661129217.408743812,1.520798021,1442
114,1661129217.422781845,1.534836054,1442
115,1661129217.435173008,1.547227217,1442
116,1661129217.450778698,1.562832907,1442
117,1661129217.463436507,1.575490716,1442
118,1661129217.475360548,1.587414757,1442
119,1661129217.488338104,1.600392313,1442
120,1661129217.501708688,1.613762897,1442
121,1661129217.514920625,1.626974834,1442
122,1661129217.527875252,1.639929461,1442
123,1661129217.541705572,1.653759781,1442
124,1661129217.554455653,1.666509862,1442
125,1661129217.567193240,1.679247449,1442
126,1661129217.580061224,1.692115433,1442
127,1661129217.593441617,1.705495826,1442
128,1661129217.607082122,1.719136331,1442
129,1661129217.620601084,1.732655293,1442
130,1661129217.633987854,1.746042063,1442
131,1661129217.646848765,1.758902974,1442
132,1661129217.659310910,1.771365119,1442
133,1661129217.672796632,1.784850841,1442
134,1661129217.685999333,1.798053542,1442
135,1661129217.699784474,1.811838683,1442
136,1661129217.712759876,1.824814085,1442
137,1661129217.725640727,1.837694936,1442
138,1661129217.739607891,1.851662100,1442
139,1661129217.753171234,1.865225443,1442
