frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1661428652.116023104,0.000000000,1442
2,1661428652.118074069,0.002050965,1442
3,1661428652.120935345,0.004912241,1442
4,1661428652.123545211,0.007522107,1442
5,1661428652.126160672,0.010137568,1442
6,1661428652.129157940,0.013134836,1442
7,1661428652.131854355,0.015831251,1442
8,1661428652.137897126,0.021874022,1442
9,1661428652.141124199,0.025101095,1442
10,1661428652.142670403,0.026647299,1442
11,1661428652.145322785,0.029299681,1442
12,1661428652.148594169,0.032571065,1442
13,1661428652.151160267,0.035137163,1442
14,1661428652.153919836,0.037896732,1442
15,1661428652.156617380,0.040594276,1442
16,1661428652.159308270,0.043285166,1442
17,1661428652.162080404,0.046057300,1442
18,1661428652.164839432,0.048816328,1442
19,1661428652.167480513,0.051457409,1442
20,1661428652.170116123,0.054093019,1442
21,1661428652.172831481,0.056808377,1442
22,1661428652.175627498,0.059604394,1442
23,1661428652.178353381,0.062330277,1442
24,1661428652.182640573,0.066617469,1442
25,1661428652.184265132,0.068242028,1442
26,1661428652.187244635,0.071221531,1442
27,1661428652.190113386,0.074090282,1442
28,1661428652.193013165,0.076990061,1442
29,1661428652.196009545,0.079986441,1442
30,1661428652.198839495,0.082816391,1442
31,1661428652.201946030,0.085922926,1442
32,1661428652.204849691,0.088826587,1442
33,1661428652.207812154,0.091789050,1442
34,1661428652.210631443,0.094608339,1442
35,1661428652.213364959,0.097341855,1442
36,1661428652.216046623,0.100023519,1442
37,1661428652.219036594,0.103013490,1442
38,1661428652.221776973,0.105753869,1442
39,1661428652.226403276,0.110380172,1442
40,1661428652.229261628,0.113238524,1442
41,1661428652.231639735,0.115616631,1442
42,1661428652.234176805,0.118153701,1442
43,1661428652.236874213,0.120851109,1442
44,1661428652.239537225,0.123514121,1442
45,1661428652.245190275,0.129167171,1442
46,1661428652.247852022,0.131828918,1442
47,1661428652.250478529,0.134455425,1442
48,1661428652.253345191,0.137322087,1442
49,1661428652.255952304,0.139929200,1442
50,1661428652.258618115,0.142595011,1442
51,1661428652.261312324,0.145289220,1442
52,1661428652.264187079,0.148163975,1442
53,1661428652.270309603,0.154286499,1442
54,1661428652.273050547,0.157027443,1442
55,1661428652.275489839,0.159466735,1442
56,1661428652.278171754,0.162148650,1442
57,1661428652.280858796,0.164835692,1442
58,1661428652.283423705,0.167400601,1442
59,1661428652.286080911,0.170057807,1442
60,1661428652.288810667,0.172787563,1442
61,1661428652.291467679,0.175444575,1442
62,1661428652.294082512,0.178059408,1442
63,1661428652.296738331,0.180715227,1442
64,1661428652.299373117,0.183350013,1442
65,1661428652.302051757,0.186028653,1442
66,1661428652.304765841,0.188742737,1442
67,1661428652.307364998,0.191341894,1442
68,1661428652.310045450,0.194022346,1442
69,1661428652.312802512,0.196779408,1442
70,1661428652.315477550,0.199454446,1442
71,1661428652.318057632,0.202034528,1442
72,1661428652.320750682,0.204727578,1442
73,1661428652.323845154,0.207822050,1442
74,1661428652.327798077,0.211774973,1442
75,1661428652.330531540,0.214508436,1442
76,1661428652.333257096,0.217233992,1442
77,1661428652.335949348,0.219926244,1442
78,1661428652.338630405,0.222607301,1442
79,1661428652.341386294,0.225363190,1442
80,1661428652.344109208,0.228086104,1442
81,1661428652.346773810,0.230750706,1442
82,1661428652.349571754,0.233548650,1442
83,1661428652.352298351,0.236275247,1442
84,1661428652.354949932,0.238926828,1442
85,1661428652.357731761,0.241708657,1442
86,1661428652.360417138,0.244394034,1442
87,1661428652.363112719,0.247089615,1442
88,1661428652.365957113,0.249934009,1442
89,1661428652.368764747,0.252741643,1442
90,1661428652.371816422,0.255793318,1442
91,1661428652.374226086,0.258202982,1442
92,1661428652.377169227,0.261146123,1442
93,1661428652.379926550,0.263903446,1442
94,1661428652.382676743,0.266653639,1442
95,1661428652.385401800,0.269378696,1442
96,1661428652.388297488,0.272274384,1442
97,1661428652.391018020,0.274994916,1442
98,1661428652.393869189,0.277846085,1442
99,1661428652.396526545,0.280503441,1442
100,1661428652.399235949,0.283212845,1442
101,1661428652.401924042,0.285900938,1442
102,1661428652.404676192,0.288653088,1442
103,1661428652.407371544,0.291348440,1442
104,1661428652.410088947,0.294065843,1442
105,1661428652.412809983,0.296786879,1442
106,1661428652.415561376,0.299538272,1442
107,1661428652.418293192,0.302270088,1442
108,1661428652.421001946,0.304978842,1442
109,1661428652.423690468,0.307667364,1442
110,1661428652.426406184,0.310383080,1442
111,1661428652.429145763,0.313122659,1442
112,1661428652.431892773,0.315869669,1442
113,1661428652.434644402,0.318621298,1442
114,1661428652.438148605,0.322125501,1442
115,1661428652.440675812,0.324652708,1442
116,1661428652.443763869,0.327740765,1442
117,1661428652.446658301,0.330635197,1442
118,1661428652.449813644,0.333790540,1442
119,1661428652.452723741,0.336700637,1442
120,1661428652.455649912,0.339626808,1442
121,1661428652.458508530,0.342485426,1442
122,1661428652.461405936,0.345382832,1442
123,1661428652.464332215,0.348309111,1442
124,1661428652.467240913,0.351217809,1442
125,1661428652.470083278,0.354060174,1442
126,1661428652.473026452,0.357003348,1442
127,1661428652.475889776,0.359866672,1442
128,1661428652.478898044,0.362874940,1442
129,1661428652.481925151,0.365902047,1442
130,1661428652.484864118,0.368841014,1442
131,1661428652.487788735,0.371765631,1442
132,1661428652.490706634,0.374683530,1442
133,1661428652.493662608,0.377639504,1442
134,1661428652.496575350,0.380552246,1442
135,1661428652.499550132,0.383527028,1442
136,1661428652.502499382,0.386476278,1442
137,1661428652.505406754,0.389383650,1442
138,1661428652.508380918,0.392357814,1442
139,1661428652.511247655,0.395224551,1442
140,1661428652.514354901,0.398331797,1442
141,1661428652.517272421,0.401249317,1442
142,1661428652.520183606,0.404160502,1442
143,1661428652.523553757,0.407530653,1442
144,1661428652.525870178,0.409847074,1442
145,1661428652.528449358,0.412426254,1442
146,1661428652.531105977,0.415082873,1442
147,1661428652.534076666,0.418053562,1442
148,1661428652.537001871,0.420978767,1442
149,1661428652.539953050,0.423929946,1442
150,1661428652.542865028,0.426841924,1442
151,1661428652.545793123,0.429770019,1442
152,1661428652.548689135,0.432666031,1442
153,1661428652.551612991,0.435589887,1442
154,1661428652.554512338,0.438489234,1442
