frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1662951572.413246522,0.000000000,1442
2,1662951572.422521770,0.009275248,1442
3,1662951572.435721385,0.022474863,1442
4,1662951572.447607430,0.034360908,1442
5,1662951572.459475302,0.046228780,1442
6,1662951572.474348589,0.061102067,1442
7,1662951572.485051515,0.071804993,1442
8,1662951572.500416153,0.087169631,1442
9,1662951572.517301837,0.104055315,1442
10,1662951572.533198400,0.119951878,1442
11,1662951572.545058891,0.131812369,1442
12,1662951572.558288720,0.145042198,1442
13,1662951572.570510513,0.157263991,1442
14,1662951572.585757997,0.172511475,1442
15,1662951572.597728432,0.184481910,1442
16,1662951572.609818507,0.196571985,1442
17,1662951572.634660222,0.221413700,1442
18,1662951572.650681037,0.237434515,1442
19,1662951572.663713879,0.250467357,1442
20,1662951572.678541685,0.265295163,1442
21,1662951572.690223298,0.276976776,1442
22,1662951572.706206356,0.292959834,1442
23,1662951572.721337211,0.308090689,1442
24,1662951572.738291867,0.325045345,1442
25,1662951572.754086902,0.340840380,1442
26,1662951572.765663061,0.352416539,1442
27,1662951572.778457416,0.365210894,1442
28,1662951572.791051245,0.377804723,1442
29,1662951572.803323162,0.390076640,1442
30,1662951572.815091145,0.401844623,1442
31,1662951572.829815452,0.416568930,1442
32,1662951572.842199510,0.428952988,1442
33,1662951572.854707322,0.441460800,1442
34,1662951572.866533580,0.453287058,1442
35,1662951572.878874364,0.465627842,1442
36,1662951572.890627640,0.477381118,1442
37,1662951572.902832608,0.489586086,1442
38,1662951572.969113669,0.555867147,1442
39,1662951572.982645206,0.569398684,1442
40,1662951572.994840943,0.581594421,1442
41,1662951573.023004392,0.609757870,1442
42,1662951573.038913217,0.625666695,1442
43,1662951573.052496707,0.639250185,1442
44,1662951573.070389648,0.657143126,1442
45,1662951573.083118834,0.669872312,1442
46,1662951573.099459927,0.686213405,1442
47,1662951573.112993593,0.699747071,1442
48,1662951573.126900127,0.713653605,1442
49,1662951573.142052232,0.728805710,1442
50,1662951573.155813416,0.742566894,1442
51,1662951573.167747572,0.754501050,1442
52,1662951573.179899882,0.766653360,1442
53,1662951573.191866782,0.778620260,1442
54,1662951573.207364077,0.794117555,1442
55,1662951573.219018305,0.805771783,1442
56,1662951573.231316770,0.818070248,1442
57,1662951573.243677465,0.830430943,1442
58,1662951573.255915900,0.842669378,1442
59,1662951573.267802365,0.854555843,1442
60,1662951573.281396625,0.868150103,1442
61,1662951573.296202702,0.882956180,1442
62,1662951573.307072123,0.893825601,1442
63,1662951573.319446790,0.906200268,1442
64,1662951573.331570927,0.918324405,1442
65,1662951573.344110873,0.930864351,1442
66,1662951573.356392551,0.943146029,1442
67,1662951573.368265036,0.955018514,1442
68,1662951573.382941206,0.969694684,1442
69,1662951573.394958538,0.981712016,1442
70,1662951573.407404820,0.994158298,1442
71,1662951573.421072571,1.007826049,1442
72,1662951573.432757292,1.019510770,1442
73,1662951573.447455062,1.034208540,1442
74,1662951573.459891899,1.046645377,1442
75,1662951573.472401374,1.059154852,1442
76,1662951573.484789759,1.071543237,1442
77,1662951573.496584625,1.083338103,1442
78,1662951573.511286277,1.098039755,1442
79,1662951573.524735893,1.111489371,1442
80,1662951573.539409240,1.126162718,1442
81,1662951573.551720502,1.138473980,1442
82,1662951573.564261719,1.151015197,1442
83,1662951573.576761571,1.163515049,1442
84,1662951573.589451228,1.176204706,1442
85,1662951573.601857585,1.188611063,1442
86,1662951573.616606375,1.203359853,1442
87,1662951573.629396821,1.216150299,1442
88,1662951573.641831601,1.228585079,1442
89,1662951573.656385227,1.243138705,1442
90,1662951573.668549216,1.255302694,1442
91,1662951573.681629060,1.268382538,1442
92,1662951573.693732357,1.280485835,1442
93,1662951573.706245670,1.292999148,1442
94,1662951573.718370343,1.305123821,1442
95,1662951573.730092802,1.316846280,1442
96,1662951573.742433867,1.329187345,1442
97,1662951573.754062733,1.340816211,1442
98,1662951573.766276361,1.353029839,1442
99,1662951573.778435508,1.365188986,1442
100,1662951573.790217982,1.376971460,1442
101,1662951573.805076368,1.391829846,1442
102,1662951573.819315978,1.406069456,1442
103,1662951573.830203720,1.416957198,1442
104,1662951573.842844001,1.429597479,1442
105,1662951573.855155125,1.441908603,1442
106,1662951573.867321741,1.454075219,1442
107,1662951573.879953755,1.466707233,1442
108,1662951573.892120838,1.478874316,1442
109,1662951573.904007720,1.490761198,1442
110,1662951573.916241418,1.502994896,1442
111,1662951573.928545014,1.515298492,1442
112,1662951573.943172411,1.529925889,1442
113,1662951573.958234288,1.544987766,1442
114,1662951573.970640241,1.557393719,1442
115,1662951573.983223118,1.569976596,1442
116,1662951573.999333518,1.586086996,1442
117,1662951574.011584724,1.598338202,1442
118,1662951574.026505391,1.613258869,1442
119,1662951574.038564691,1.625318169,1442
120,1662951574.050847755,1.637601233,1442
121,1662951574.063028910,1.649782388,1442
122,1662951574.075162235,1.661915713,1442
123,1662951574.089866555,1.676620033,1442
124,1662951574.103738051,1.690491529,1442
125,1662951574.119776090,1.706529568,1442
126,1662951574.134858365,1.721611843,1442
127,1662951574.148053878,1.734807356,1442
128,1662951574.162480827,1.749234305,1442
129,1662951574.175054208,1.761807686,1442
130,1662951574.187049113,1.773802591,1442
131,1662951574.199626334,1.786379812,1442
132,1662951574.211973697,1.798727175,1442
133,1662951574.224088380,1.810841858,1442
134,1662951574.237555189,1.824308667,1442
135,1662951574.249995766,1.836749244,1442
136,1662951574.264107282,1.850860760,1442
137,1662951574.276823232,1.863576710,1442
