frame.number,frame.time_epoch,frame.time_relative,frame.len,ip.src,ip.dst
98,1664055960.864774502,1.359555641,1442,10.0.1.1,10.0.2.2
99,1664055960.876963537,1.371744676,1442,10.0.1.1,10.0.2.2
100,1664055960.889183129,1.383964268,1442,10.0.1.1,10.0.2.2
101,1664055960.903434573,1.398215712,1442,10.0.1.1,10.0.2.2
102,1664055960.915746845,1.410527984,1442,10.0.1.1,10.0.2.2
103,1664055960.928705095,1.423486234,1442,10.0.1.1,10.0.2.2
104,1664055960.940909883,1.435691022,1442,10.0.1.1,10.0.2.2
105,1664055960.953607163,1.448388302,1442,10.0.1.1,10.0.2.2
106,1664055960.965711203,1.460492342,1442,10.0.1.1,10.0.2.2
107,1664055960.978397502,1.473178641,1442,10.0.1.1,10.0.2.2
108,1664055960.990444008,1.485225147,1442,10.0.1.1,10.0.2.2
109,1664055961.002408405,1.497189544,1442,10.0.1.1,10.0.2.2
110,1664055961.014777667,1.509558806,1442,10.0.1.1,10.0.2.2
111,1664055961.027111744,1.521892883,1442,10.0.1.1,10.0.2.2
112,1664055961.041703431,1.536484570,1442,10.0.1.1,10.0.2.2
113,1664055961.056886517,1.551667656,1442,10.0.1.1,10.0.2.2
114,1664055961.069684579,1.564465718,1442,10.0.1.1,10.0.2.2
115,1664055961.081856312,1.576637451,1442,10.0.1.1,10.0.2.2
116,1664055961.097996707,1.592777846,1442,10.0.1.1,10.0.2.2
117,1664055961.110459717,1.605240856,1442,10.0.1.1,10.0.2.2
118,1664055961.125127157,1.619908296,1442,10.0.1.1,10.0.2.2
119,1664055961.137138031,1.631919170,1442,10.0.1.1,10.0.2.2
120,1664055961.149209376,1.643990515,1442,10.0.1.1,10.0.2.2
121,1664055961.161513926,1.656295065,1442,10.0.1.1,10.0.2.2
122,1664055961.173567053,1.668348192,1442,10.0.1.1,10.0.2.2
123,1664055961.188447754,1.683228893,1442,10.0.1.1,10.0.2.2
124,1664055961.202412278,1.697193417,1442,10.0.1.1,10.0.2.2
125,1664055961.218137346,1.712918485,1442,10.0.1.1,10.0.2.2
126,1664055961.233949737,1.728730876,1442,10.0.1.1,10.0.2.2
127,1664055961.246482933,1.741264072,1442,10.0.1.1,10.0.2.2
128,1664055961.261154189,1.755935328,1442,10.0.1.1,10.0.2.2
129,1664055961.273287117,1.768068256,1442,10.0.1.1,10.0.2.2
130,1664055961.285208121,1.779989260,1442,10.0.1.1,10.0.2.2
131,1664055961.298069548,1.792850687,1442,10.0.1.1,10.0.2.2
132,1664055961.310105926,1.804887065,1442,10.0.1.1,10.0.2.2
133,1664055961.322507968,1.817289107,1442,10.0.1.1,10.0.2.2
134,1664055961.335729512,1.830510651,1442,10.0.1.1,10.0.2.2
135,1664055961.348302195,1.843083334,1442,10.0.1.1,10.0.2.2
136,1664055961.362425373,1.857206512,1442,10.0.1.1,10.0.2.2
137,1664055961.374972438,1.869753577,1442,10.0.1.1,10.0.2.2
138,1664055961.387462140,1.882243279,1442,10.0.1.1,10.0.2.2
139,1664055961.401527232,1.896308371,1442,10.0.1.1,10.0.2.2
140,1664055961.415317469,1.910098608,1442,10.0.1.1,10.0.2.2
141,1664055961.430838261,1.925619400,1442,10.0.1.1,10.0.2.2
142,1664055961.450067016,1.944848155,1442,10.0.1.1,10.0.2.2
143,1664055961.454075609,1.948856748,1442,10.0.1.1,10.0.2.2
144,1664055961.469491009,1.964272148,1442,10.0.1.1,10.0.2.2
145,1664055961.482616236,1.977397375,1442,10.0.1.1,10.0.2.2
146,1664055961.495754626,1.990535765,1442,10.0.1.1,10.0.2.2
147,1664055961.509604262,2.004385401,1442,10.0.1.1,10.0.2.2
148,1664055961.522360417,2.017141556,1442,10.0.1.1,10.0.2.2
149,1664055961.534409943,2.029191082,1442,10.0.1.1,10.0.2.2
150,1664055961.551116864,2.045898003,1442,10.0.1.1,10.0.2.2
151,1664055961.562163847,2.056944986,1442,10.0.1.1,10.0.2.2
152,1664055961.574509938,2.069291077,1442,10.0.1.1,10.0.2.2
153,1664055961.586564037,2.081345176,1442,10.0.1.1,10.0.2.2
154,1664055961.598571240,2.093352379,1442,10.0.1.1,10.0.2.2
155,1664055961.610713392,2.105494531,1442,10.0.1.1,10.0.2.2
156,1664055961.622746690,2.117527829,1442,10.0.1.1,10.0.2.2
157,1664055961.635068449,2.129849588,1442,10.0.1.1,10.0.2.2
158,1664055961.650745587,2.145526726,1442,10.0.1.1,10.0.2.2
159,1664055961.667018488,2.161799627,1442,10.0.1.1,10.0.2.2
160,1664055961.679568596,2.174349735,1442,10.0.1.1,10.0.2.2
161,1664055961.694375910,2.189157049,1442,10.0.1.1,10.0.2.2
162,1664055961.706766594,2.201547733,1442,10.0.1.1,10.0.2.2
163,1664055961.726211275,2.220992414,1442,10.0.1.1,10.0.2.2
164,1664055961.738820717,2.233601856,1442,10.0.1.1,10.0.2.2
165,1664055961.751509662,2.246290801,1442,10.0.1.1,10.0.2.2
166,1664055961.764571606,2.259352745,1442,10.0.1.1,10.0.2.2
167,1664055961.776875375,2.271656514,1442,10.0.1.1,10.0.2.2
168,1664055961.788822812,2.283603951,1442,10.0.1.1,10.0.2.2
169,1664055961.802661246,2.297442385,1442,10.0.1.1,10.0.2.2
170,1664055961.814612387,2.309393526,1442,10.0.1.1,10.0.2.2
171,1664055961.826573498,2.321354637,1442,10.0.1.1,10.0.2.2
172,1664055961.838741548,2.333522687,1442,10.0.1.1,10.0.2.2
173,1664055961.851197687,2.345978826,1442,10.0.1.1,10.0.2.2
174,1664055961.863319178,2.358100317,1442,10.0.1.1,10.0.2.2
175,1664055961.875905557,2.370686696,1442,10.0.1.1,10.0.2.2
176,1664055961.891157207,2.385938346,1442,10.0.1.1,10.0.2.2
177,1664055961.903278502,2.398059641,1442,10.0.1.1,10.0.2.2
178,1664055961.915707828,2.410488967,1442,10.0.1.1,10.0.2.2
179,1664055961.928935905,2.423717044,1442,10.0.1.1,10.0.2.2
180,1664055961.941562870,2.436344009,1442,10.0.1.1,10.0.2.2
181,1664055961.953721972,2.448503111,1442,10.0.1.1,10.0.2.2
182,1664055961.966389265,2.461170404,1442,10.0.1.1,10.0.2.2
183,1664055961.978429256,2.473210395,1442,10.0.1.1,10.0.2.2
184,1664055961.990763675,2.485544814,1442,10.0.1.1,10.0.2.2
185,1664055962.006240073,2.501021212,1442,10.0.1.1,10.0.2.2
186,1664055962.020162613,2.514943752,1442,10.0.1.1,10.0.2.2
187,1664055962.032148334,2.526929473,1442,10.0.1.1,10.0.2.2
188,1664055962.044462482,2.539243621,1442,10.0.1.1,10.0.2.2
189,1664055962.057281094,2.552062233,1442,10.0.1.1,10.0.2.2
190,1664055962.071466817,2.566247956,1442,10.0.1.1,10.0.2.2
191,1664055962.084844817,2.579625956,1442,10.0.1.1,10.0.2.2
192,1664055962.096907687,2.591688826,1442,10.0.1.1,10.0.2.2
193,1664055962.108836148,2.603617287,1442,10.0.1.1,10.0.2.2
194,1664055962.123684305,2.618465444,1442,10.0.1.1,10.0.2.2
195,1664055962.137028930,2.631810069,1442,10.0.1.1,10.0.2.2
196,1664055962.149243964,2.644025103,1442,10.0.1.1,10.0.2.2
197,1664055962.164791854,2.659572993,1442,10.0.1.1,10.0.2.2
198,1664055962.178144057,2.672925196,1442,10.0.1.1,10.0.2.2
199,1664055962.191202402,2.685983541,1442,10.0.1.1,10.0.2.2
200,1664055962.203751417,2.698532556,1442,10.0.1.1,10.0.2.2
201,1664055962.217418398,2.712199537,1442,10.0.1.1,10.0.2.2
202,1664055962.228456314,2.723237453,1442,10.0.1.1,10.0.2.2
203,1664055962.240952684,2.735733823,1442,10.0.1.1,10.0.2.2
204,1664055962.254657782,2.749438921,1442,10.0.1.1,10.0.2.2
205,1664055962.267508735,2.762289874,1442,10.0.1.1,10.0.2.2
206,1664055962.279726945,2.774508084,1442,10.0.1.1,10.0.2.2
207,1664055962.291992712,2.786773851,1442,10.0.1.1,10.0.2.2
208,1664055962.305055857,2.799836996,1442,10.0.1.1,10.0.2.2
209,1664055962.316580804,2.811361943,1442,10.0.1.1,10.0.2.2
210,1664055962.329353302,2.824134441,1442,10.0.1.1,10.0.2.2
211,1664055962.343711571,2.838492710,1442,10.0.1.1,10.0.2.2
212,1664055962.357337558,2.852118697,1442,10.0.1.1,10.0.2.2
213,1664055962.369028900,2.863810039,1442,10.0.1.1,10.0.2.2
214,1664055962.384648204,2.879429343,1442,10.0.1.1,10.0.2.2
215,1664055962.396924054,2.891705193,1442,10.0.1.1,10.0.2.2
216,1664055962.409081875,2.903863014,1442,10.0.1.1,10.0.2.2
217,1664055962.421471232,2.916252371,1442,10.0.1.1,10.0.2.2
218,1664055962.433965509,2.928746648,1442,10.0.1.1,10.0.2.2
219,1664055962.446906596,2.941687735,1442,10.0.1.1,10.0.2.2
220,1664055962.459080853,2.953861992,1442,10.0.1.1,10.0.2.2
221,1664055962.472910782,2.967691921,1442,10.0.1.1,10.0.2.2
222,1664055962.485725182,2.980506321,1442,10.0.1.1,10.0.2.2
223,1664055962.498480515,2.993261654,1442,10.0.1.1,10.0.2.2
224,1664055962.511119195,3.005900334,1442,10.0.1.1,10.0.2.2
225,1664055962.523464237,3.018245376,1442,10.0.1.1,10.0.2.2
226,1664055962.536862941,3.031644080,1442,10.0.1.1,10.0.2.2
227,1664055962.549296542,3.044077681,1442,10.0.1.1,10.0.2.2
228,1664055962.561985765,3.056766904,1442,10.0.1.1,10.0.2.2
229,1664055962.573673717,3.068454856,1442,10.0.1.1,10.0.2.2
230,1664055962.585945209,3.080726348,1442,10.0.1.1,10.0.2.2
231,1664055962.598197454,3.092978593,1442,10.0.1.1,10.0.2.2
232,1664055962.609964209,3.104745348,1442,10.0.1.1,10.0.2.2
233,1664055962.621655693,3.116436832,1442,10.0.1.1,10.0.2.2
234,1664055962.634054654,3.128835793,1442,10.0.1.1,10.0.2.2
235,1664055962.646312404,3.141093543,1442,10.0.1.1,10.0.2.2
236,1664055962.662102937,3.156884076,1442,10.0.1.1,10.0.2.2
237,1664055962.673762052,3.168543191,1442,10.0.1.1,10.0.2.2
238,1664055962.685926803,3.180707942,1442,10.0.1.1,10.0.2.2
239,1664055962.698493624,3.193274763,1442,10.0.1.1,10.0.2.2
240,1664055962.711953503,3.206734642,1442,10.0.1.1,10.0.2.2
241,1664055962.723765014,3.218546153,1442,10.0.1.1,10.0.2.2
242,1664055962.736620973,3.231402112,1442,10.0.1.1,10.0.2.2
243,1664055962.749112707,3.243893846,1442,10.0.1.1,10.0.2.2
244,1664055962.762488195,3.257269334,1442,10.0.1.1,10.0.2.2
245,1664055962.774539005,3.269320144,1442,10.0.1.1,10.0.2.2
246,1664055962.786741495,3.281522634,1442,10.0.1.1,10.0.2.2
247,1664055962.799321851,3.294102990,1442,10.0.1.1,10.0.2.2
248,1664055962.811298535,3.306079674,1442,10.0.1.1,10.0.2.2
249,1664055962.826856130,3.321637269,1442,10.0.1.1,10.0.2.2
250,1664055962.840587540,3.335368679,1442,10.0.1.1,10.0.2.2
251,1664055962.854919069,3.349700208,1442,10.0.1.1,10.0.2.2
252,1664055962.870146146,3.364927285,1442,10.0.1.1,10.0.2.2
253,1664055962.882898038,3.377679177,1442,10.0.1.1,10.0.2.2
254,1664055962.895663022,3.390444161,1442,10.0.1.1,10.0.2.2
255,1664055962.907802910,3.402584049,1442,10.0.1.1,10.0.2.2
256,1664055962.922385608,3.417166747,1442,10.0.1.1,10.0.2.2
257,1664055962.934726305,3.429507444,1442,10.0.1.1,10.0.2.2
258,1664055962.947062951,3.441844090,1442,10.0.1.1,10.0.2.2
259,1664055962.958744285,3.453525424,1442,10.0.1.1,10.0.2.2
260,1664055962.971535833,3.466316972,1442,10.0.1.1,10.0.2.2
261,1664055962.985775750,3.480556889,1442,10.0.1.1,10.0.2.2
262,1664055962.999878739,3.494659878,1442,10.0.1.1,10.0.2.2
263,1664055963.012728198,3.507509337,1442,10.0.1.1,10.0.2.2
264,1664055963.024370794,3.519151933,1442,10.0.1.1,10.0.2.2
265,1664055963.036982955,3.531764094,1442,10.0.1.1,10.0.2.2
266,1664055963.048589563,3.543370702,1442,10.0.1.1,10.0.2.2
267,1664055963.063569720,3.558350859,1442,10.0.1.1,10.0.2.2
268,1664055963.077922012,3.572703151,1442,10.0.1.1,10.0.2.2
269,1664055963.090121685,3.584902824,1442,10.0.1.1,10.0.2.2
270,1664055963.102995144,3.597776283,1442,10.0.1.1,10.0.2.2
271,1664055963.115375013,3.610156152,1442,10.0.1.1,10.0.2.2
272,1664055963.129958689,3.624739828,1442,10.0.1.1,10.0.2.2
273,1664055963.142429750,3.637210889,1442,10.0.1.1,10.0.2.2
274,1664055963.156767335,3.651548474,1442,10.0.1.1,10.0.2.2
275,1664055963.172049898,3.666831037,1442,10.0.1.1,10.0.2.2
276,1664055963.184358923,3.679140062,1442,10.0.1.1,10.0.2.2
277,1664055963.199511505,3.694292644,1442,10.0.1.1,10.0.2.2
278,1664055963.211873910,3.706655049,1442,10.0.1.1,10.0.2.2
279,1664055963.227265111,3.722046250,1442,10.0.1.1,10.0.2.2
280,1664055963.239489904,3.734271043,1442,10.0.1.1,10.0.2.2
281,1664055963.251696046,3.746477185,1442,10.0.1.1,10.0.2.2
282,1664055963.263712516,3.758493655,1442,10.0.1.1,10.0.2.2
283,1664055963.276008749,3.770789888,1442,10.0.1.1,10.0.2.2
284,1664055963.291785612,3.786566751,1442,10.0.1.1,10.0.2.2
285,1664055963.304265465,3.799046604,1442,10.0.1.1,10.0.2.2
286,1664055963.319834278,3.814615417,1442,10.0.1.1,10.0.2.2
287,1664055963.331972038,3.826753177,1442,10.0.1.1,10.0.2.2
288,1664055963.344950598,3.839731737,1442,10.0.1.1,10.0.2.2
289,1664055963.360089407,3.854870546,1442,10.0.1.1,10.0.2.2
290,1664055963.371822051,3.866603190,1442,10.0.1.1,10.0.2.2
291,1664055963.384366158,3.879147297,1442,10.0.1.1,10.0.2.2
292,1664055963.396212714,3.890993853,1442,10.0.1.1,10.0.2.2
293,1664055963.408080768,3.902861907,1442,10.0.1.1,10.0.2.2
294,1664055963.420154631,3.914935770,1442,10.0.1.1,10.0.2.2
295,1664055963.432417679,3.927198818,1442,10.0.1.1,10.0.2.2
296,1664055963.444973137,3.939754276,1442,10.0.1.1,10.0.2.2
297,1664055963.457379536,3.952160675,1442,10.0.1.1,10.0.2.2
298,1664055963.469192211,3.963973350,1442,10.0.1.1,10.0.2.2
299,1664055963.484478301,3.979259440,1442,10.0.1.1,10.0.2.2
300,1664055963.496687760,3.991468899,1442,10.0.1.1,10.0.2.2
301,1664055963.510046112,4.004827251,1442,10.0.1.1,10.0.2.2
302,1664055969.640035576,10.134816715,1442,10.0.1.1,10.0.2.2
303,1664055969.655412803,10.150193942,1442,10.0.1.1,10.0.2.2
304,1664055969.667646893,10.162428032,1442,10.0.1.1,10.0.2.2
305,1664055969.679438765,10.174219904,1442,10.0.1.1,10.0.2.2
306,1664055969.692620034,10.187401173,1442,10.0.1.1,10.0.2.2
307,1664055969.705340595,10.200121734,1442,10.0.1.1,10.0.2.2
308,1664055969.717730107,10.212511246,1442,10.0.1.1,10.0.2.2
309,1664055969.730581366,10.225362505,1442,10.0.1.1,10.0.2.2
310,1664055969.743107513,10.237888652,1442,10.0.1.1,10.0.2.2
311,1664055969.756989735,10.251770874,1442,10.0.1.1,10.0.2.2
312,1664055969.772712106,10.267493245,1442,10.0.1.1,10.0.2.2
313,1664055969.788429546,10.283210685,1442,10.0.1.1,10.0.2.2
314,1664055969.801715559,10.296496698,1442,10.0.1.1,10.0.2.2
315,1664055969.816130381,10.310911520,1442,10.0.1.1,10.0.2.2
316,1664055969.829322769,10.324103908,1442,10.0.1.1,10.0.2.2
317,1664055969.844632859,10.339413998,1442,10.0.1.1,10.0.2.2
318,1664055969.856941533,10.351722672,1442,10.0.1.1,10.0.2.2
319,1664055969.869050782,10.363831921,1442,10.0.1.1,10.0.2.2
320,1664055969.881321346,10.376102485,1442,10.0.1.1,10.0.2.2
321,1664055969.896714853,10.391495992,1442,10.0.1.1,10.0.2.2
322,1664055969.908948438,10.403729577,1442,10.0.1.1,10.0.2.2
323,1664055969.921339162,10.416120301,1442,10.0.1.1,10.0.2.2
324,1664055969.933736489,10.428517628,1442,10.0.1.1,10.0.2.2
325,1664055969.947076810,10.441857949,1442,10.0.1.1,10.0.2.2
326,1664055969.961569198,10.456350337,1442,10.0.1.1,10.0.2.2
327,1664055969.973938940,10.468720079,1442,10.0.1.1,10.0.2.2
328,1664055969.987219584,10.482000723,1442,10.0.1.1,10.0.2.2
329,1664055970.000202281,10.494983420,1442,10.0.1.1,10.0.2.2
330,1664055970.012909514,10.507690653,1442,10.0.1.1,10.0.2.2
331,1664055970.025390339,10.520171478,1442,10.0.1.1,10.0.2.2
332,1664055970.037993825,10.532774964,1442,10.0.1.1,10.0.2.2
333,1664055970.050910007,10.545691146,1442,10.0.1.1,10.0.2.2
334,1664055970.065379090,10.560160229,1442,10.0.1.1,10.0.2.2
335,1664055970.077762657,10.572543796,1442,10.0.1.1,10.0.2.2
336,1664055970.093138694,10.587919833,1442,10.0.1.1,10.0.2.2
337,1664055970.107384693,10.602165832,1442,10.0.1.1,10.0.2.2
338,1664055970.121351827,10.616132966,1442,10.0.1.1,10.0.2.2
339,1664055970.134015354,10.628796493,1442,10.0.1.1,10.0.2.2
340,1664055970.146316623,10.641097762,1442,10.0.1.1,10.0.2.2
341,1664055970.158196185,10.652977324,1442,10.0.1.1,10.0.2.2
342,1664055970.170486717,10.665267856,1442,10.0.1.1,10.0.2.2
343,1664055970.182702635,10.677483774,1442,10.0.1.1,10.0.2.2
344,1664055970.194813810,10.689594949,1442,10.0.1.1,10.0.2.2
345,1664055970.207060976,10.701842115,1442,10.0.1.1,10.0.2.2
346,1664055970.219350989,10.714132128,1442,10.0.1.1,10.0.2.2
347,1664055970.231823158,10.726604297,1442,10.0.1.1,10.0.2.2
348,1664055970.244350659,10.739131798,1442,10.0.1.1,10.0.2.2
349,1664055970.256182457,10.750963596,1442,10.0.1.1,10.0.2.2
350,1664055970.268397560,10.763178699,1442,10.0.1.1,10.0.2.2
351,1664055970.280418702,10.775199841,1442,10.0.1.1,10.0.2.2
352,1664055970.292513740,10.787294879,1442,10.0.1.1,10.0.2.2
353,1664055970.304617907,10.799399046,1442,10.0.1.1,10.0.2.2
354,1664055970.316777286,10.811558425,1442,10.0.1.1,10.0.2.2
355,1664055970.329349301,10.824130440,1442,10.0.1.1,10.0.2.2
356,1664055970.341411842,10.836192981,1442,10.0.1.1,10.0.2.2
357,1664055970.353181523,10.847962662,1442,10.0.1.1,10.0.2.2
358,1664055970.365268342,10.860049481,1442,10.0.1.1,10.0.2.2
359,1664055970.377279918,10.872061057,1442,10.0.1.1,10.0.2.2
360,1664055970.389717044,10.884498183,1442,10.0.1.1,10.0.2.2
361,1664055970.402034040,10.896815179,1442,10.0.1.1,10.0.2.2
362,1664055970.414488284,10.909269423,1442,10.0.1.1,10.0.2.2
363,1664055970.426877698,10.921658837,1442,10.0.1.1,10.0.2.2
364,1664055970.438926257,10.933707396,1442,10.0.1.1,10.0.2.2
365,1664055970.451251881,10.946033020,1442,10.0.1.1,10.0.2.2
366,1664055970.464163602,10.958944741,1442,10.0.1.1,10.0.2.2
367,1664055970.476109858,10.970890997,1442,10.0.1.1,10.0.2.2
368,1664055970.488359049,10.983140188,1442,10.0.1.1,10.0.2.2
369,1664055970.500401600,10.995182739,1442,10.0.1.1,10.0.2.2
370,1664055970.512359856,11.007140995,1442,10.0.1.1,10.0.2.2
371,1664055970.524707483,11.019488622,1442,10.0.1.1,10.0.2.2
372,1664055970.538279341,11.033060480,1442,10.0.1.1,10.0.2.2
373,1664055970.550646885,11.045428024,1442,10.0.1.1,10.0.2.2
374,1664055970.563098648,11.057879787,1442,10.0.1.1,10.0.2.2
375,1664055970.575450120,11.070231259,1442,10.0.1.1,10.0.2.2
376,1664055970.587840701,11.082621840,1442,10.0.1.1,10.0.2.2
377,1664055970.600373511,11.095154650,1442,10.0.1.1,10.0.2.2
378,1664055970.612672769,11.107453908,1442,10.0.1.1,10.0.2.2
379,1664055970.624959481,11.119740620,1442,10.0.1.1,10.0.2.2
380,1664055970.637032751,11.131813890,1442,10.0.1.1,10.0.2.2
381,1664055970.649566062,11.144347201,1442,10.0.1.1,10.0.2.2
382,1664055970.662077466,11.156858605,1442,10.0.1.1,10.0.2.2
383,1664055970.674346239,11.169127378,1442,10.0.1.1,10.0.2.2
384,1664055970.686158688,11.180939827,1442,10.0.1.1,10.0.2.2
385,1664055970.698158548,11.192939687,1442,10.0.1.1,10.0.2.2
386,1664055970.710367448,11.205148587,1442,10.0.1.1,10.0.2.2
