frame.number,frame.time_epoch,frame.time_relative,frame.len,ip.src,ip.dst
85,1664055869.775684356,1.197982573,1442,10.0.1.1,10.0.2.2
86,1664055869.790309206,1.212607423,1442,10.0.1.1,10.0.2.2
87,1664055869.802375774,1.224673991,1442,10.0.1.1,10.0.2.2
88,1664055869.815359004,1.237657221,1442,10.0.1.1,10.0.2.2
89,1664055869.829852674,1.252150891,1442,10.0.1.1,10.0.2.2
90,1664055869.842021494,1.264319711,1442,10.0.1.1,10.0.2.2
91,1664055869.854264045,1.276562262,1442,10.0.1.1,10.0.2.2
92,1664055869.866378415,1.288676632,1442,10.0.1.1,10.0.2.2
93,1664055869.878682059,1.300980276,1442,10.0.1.1,10.0.2.2
94,1664055869.891337213,1.313635430,1442,10.0.1.1,10.0.2.2
95,1664055869.903144593,1.325442810,1442,10.0.1.1,10.0.2.2
96,1664055869.915255220,1.337553437,1442,10.0.1.1,10.0.2.2
97,1664055869.927237990,1.349536207,1442,10.0.1.1,10.0.2.2
98,1664055869.939237978,1.361536195,1442,10.0.1.1,10.0.2.2
99,1664055869.950800288,1.373098505,1442,10.0.1.1,10.0.2.2
100,1664055869.962946128,1.385244345,1442,10.0.1.1,10.0.2.2
101,1664055869.977574864,1.399873081,1442,10.0.1.1,10.0.2.2
102,1664055869.989766601,1.412064818,1442,10.0.1.1,10.0.2.2
103,1664055870.002977321,1.425275538,1442,10.0.1.1,10.0.2.2
104,1664055870.014894772,1.437192989,1442,10.0.1.1,10.0.2.2
105,1664055870.027394691,1.449692908,1442,10.0.1.1,10.0.2.2
106,1664055870.039720929,1.462019146,1442,10.0.1.1,10.0.2.2
107,1664055870.052323981,1.474622198,1442,10.0.1.1,10.0.2.2
108,1664055870.064520785,1.486819002,1442,10.0.1.1,10.0.2.2
109,1664055870.077930469,1.500228686,1442,10.0.1.1,10.0.2.2
110,1664055870.089502917,1.511801134,1442,10.0.1.1,10.0.2.2
111,1664055870.101641536,1.523939753,1442,10.0.1.1,10.0.2.2
112,1664055870.116032206,1.538330423,1442,10.0.1.1,10.0.2.2
113,1664055870.131177371,1.553475588,1442,10.0.1.1,10.0.2.2
114,1664055870.143332085,1.565630302,1442,10.0.1.1,10.0.2.2
115,1664055870.156096398,1.578394615,1442,10.0.1.1,10.0.2.2
116,1664055870.172057724,1.594355941,1442,10.0.1.1,10.0.2.2
117,1664055870.184716741,1.607014958,1442,10.0.1.1,10.0.2.2
118,1664055870.199271060,1.621569277,1442,10.0.1.1,10.0.2.2
119,1664055870.211254690,1.633552907,1442,10.0.1.1,10.0.2.2
120,1664055870.223447829,1.645746046,1442,10.0.1.1,10.0.2.2
121,1664055870.235662155,1.657960372,1442,10.0.1.1,10.0.2.2
122,1664055870.247570598,1.669868815,1442,10.0.1.1,10.0.2.2
123,1664055870.262702811,1.685001028,1442,10.0.1.1,10.0.2.2
124,1664055870.276556571,1.698854788,1442,10.0.1.1,10.0.2.2
125,1664055870.292394927,1.714693144,1442,10.0.1.1,10.0.2.2
126,1664055870.307928200,1.730226417,1442,10.0.1.1,10.0.2.2
127,1664055870.319973483,1.742271700,1442,10.0.1.1,10.0.2.2
128,1664055870.334806946,1.757105163,1442,10.0.1.1,10.0.2.2
129,1664055870.346696227,1.768994444,1442,10.0.1.1,10.0.2.2
130,1664055870.358842158,1.781140375,1442,10.0.1.1,10.0.2.2
131,1664055870.371584603,1.793882820,1442,10.0.1.1,10.0.2.2
132,1664055870.384496370,1.806794587,1442,10.0.1.1,10.0.2.2
133,1664055870.395921690,1.818219907,1442,10.0.1.1,10.0.2.2
134,1664055870.409628993,1.831927210,1442,10.0.1.1,10.0.2.2
135,1664055870.421851551,1.844149768,1442,10.0.1.1,10.0.2.2
136,1664055870.435998702,1.858296919,1442,10.0.1.1,10.0.2.2
137,1664055870.448703987,1.871002204,1442,10.0.1.1,10.0.2.2
138,1664055870.460454934,1.882753151,1442,10.0.1.1,10.0.2.2
139,1664055870.475176682,1.897474899,1442,10.0.1.1,10.0.2.2
140,1664055870.488869191,1.911167408,1442,10.0.1.1,10.0.2.2
141,1664055870.503486348,1.925784565,1442,10.0.1.1,10.0.2.2
142,1664055870.516091868,1.938390085,1442,10.0.1.1,10.0.2.2
143,1664055870.527513117,1.949811334,1442,10.0.1.1,10.0.2.2
144,1664055870.542993754,1.965291971,1442,10.0.1.1,10.0.2.2
145,1664055870.556059263,1.978357480,1442,10.0.1.1,10.0.2.2
146,1664055870.569349611,1.991647828,1442,10.0.1.1,10.0.2.2
147,1664055870.584762720,2.007060937,1442,10.0.1.1,10.0.2.2
148,1664055870.595528475,2.017826692,1442,10.0.1.1,10.0.2.2
149,1664055870.607574400,2.029872617,1442,10.0.1.1,10.0.2.2
150,1664055870.623194781,2.045492998,1442,10.0.1.1,10.0.2.2
151,1664055870.635348494,2.057646711,1442,10.0.1.1,10.0.2.2
152,1664055870.647549362,2.069847579,1442,10.0.1.1,10.0.2.2
153,1664055870.659844607,2.082142824,1442,10.0.1.1,10.0.2.2
154,1664055870.671955386,2.094253603,1442,10.0.1.1,10.0.2.2
155,1664055870.684324893,2.106623110,1442,10.0.1.1,10.0.2.2
156,1664055870.696665559,2.118963776,1442,10.0.1.1,10.0.2.2
157,1664055870.708473119,2.130771336,1442,10.0.1.1,10.0.2.2
158,1664055870.724612219,2.146910436,1442,10.0.1.1,10.0.2.2
159,1664055870.741447608,2.163745825,1442,10.0.1.1,10.0.2.2
160,1664055870.753349735,2.175647952,1442,10.0.1.1,10.0.2.2
161,1664055870.768800543,2.191098760,1442,10.0.1.1,10.0.2.2
162,1664055870.780372091,2.202670308,1442,10.0.1.1,10.0.2.2
163,1664055870.800415056,2.222713273,1442,10.0.1.1,10.0.2.2
164,1664055870.812937061,2.235235278,1442,10.0.1.1,10.0.2.2
165,1664055870.825392262,2.247690479,1442,10.0.1.1,10.0.2.2
166,1664055870.838003097,2.260301314,1442,10.0.1.1,10.0.2.2
167,1664055870.850086455,2.272384672,1442,10.0.1.1,10.0.2.2
168,1664055870.862206538,2.284504755,1442,10.0.1.1,10.0.2.2
169,1664055870.876071710,2.298369927,1442,10.0.1.1,10.0.2.2
170,1664055870.887976958,2.310275175,1442,10.0.1.1,10.0.2.2
171,1664055870.900057338,2.322355555,1442,10.0.1.1,10.0.2.2
172,1664055870.912271654,2.334569871,1442,10.0.1.1,10.0.2.2
173,1664055870.924789247,2.347087464,1442,10.0.1.1,10.0.2.2
174,1664055870.936811790,2.359110007,1442,10.0.1.1,10.0.2.2
175,1664055870.949247642,2.371545859,1442,10.0.1.1,10.0.2.2
176,1664055870.964722121,2.387020338,1442,10.0.1.1,10.0.2.2
177,1664055870.976778945,2.399077162,1442,10.0.1.1,10.0.2.2
178,1664055870.989578864,2.411877081,1442,10.0.1.1,10.0.2.2
179,1664055871.003535889,2.425834106,1442,10.0.1.1,10.0.2.2
180,1664055871.015117850,2.437416067,1442,10.0.1.1,10.0.2.2
181,1664055871.027201163,2.449499380,1442,10.0.1.1,10.0.2.2
182,1664055871.039641044,2.461939261,1442,10.0.1.1,10.0.2.2
183,1664055871.052012202,2.474310419,1442,10.0.1.1,10.0.2.2
184,1664055871.064521481,2.486819698,1442,10.0.1.1,10.0.2.2
185,1664055871.080622173,2.502920390,1442,10.0.1.1,10.0.2.2
186,1664055871.094670621,2.516968838,1442,10.0.1.1,10.0.2.2
187,1664055871.106876050,2.529174267,1442,10.0.1.1,10.0.2.2
188,1664055871.118763055,2.541061272,1442,10.0.1.1,10.0.2.2
189,1664055871.131261315,2.553559532,1442,10.0.1.1,10.0.2.2
190,1664055871.145094381,2.567392598,1442,10.0.1.1,10.0.2.2
191,1664055871.158190998,2.580489215,1442,10.0.1.1,10.0.2.2
192,1664055871.170317867,2.592616084,1442,10.0.1.1,10.0.2.2
193,1664055871.182434054,2.604732271,1442,10.0.1.1,10.0.2.2
194,1664055871.197322949,2.619621166,1442,10.0.1.1,10.0.2.2
195,1664055871.210379340,2.632677557,1442,10.0.1.1,10.0.2.2
196,1664055871.222549346,2.644847563,1442,10.0.1.1,10.0.2.2
197,1664055871.238156314,2.660454531,1442,10.0.1.1,10.0.2.2
198,1664055871.251664689,2.673962906,1442,10.0.1.1,10.0.2.2
199,1664055871.264759509,2.687057726,1442,10.0.1.1,10.0.2.2
200,1664055871.277161132,2.699459349,1442,10.0.1.1,10.0.2.2
201,1664055871.289092926,2.711391143,1442,10.0.1.1,10.0.2.2
202,1664055871.301160915,2.723459132,1442,10.0.1.1,10.0.2.2
203,1664055871.313540857,2.735839074,1442,10.0.1.1,10.0.2.2
204,1664055871.327480255,2.749778472,1442,10.0.1.1,10.0.2.2
205,1664055871.340498693,2.762796910,1442,10.0.1.1,10.0.2.2
206,1664055871.352367135,2.774665352,1442,10.0.1.1,10.0.2.2
207,1664055871.365077535,2.787375752,1442,10.0.1.1,10.0.2.2
208,1664055871.377246597,2.799544814,1442,10.0.1.1,10.0.2.2
209,1664055871.389979617,2.812277834,1442,10.0.1.1,10.0.2.2
210,1664055871.402430056,2.824728273,1442,10.0.1.1,10.0.2.2
211,1664055871.416903039,2.839201256,1442,10.0.1.1,10.0.2.2
212,1664055871.429808832,2.852107049,1442,10.0.1.1,10.0.2.2
213,1664055871.441654079,2.863952296,1442,10.0.1.1,10.0.2.2
214,1664055871.457638113,2.879936330,1442,10.0.1.1,10.0.2.2
215,1664055871.469311144,2.891609361,1442,10.0.1.1,10.0.2.2
216,1664055871.481735932,2.904034149,1442,10.0.1.1,10.0.2.2
217,1664055871.493928539,2.916226756,1442,10.0.1.1,10.0.2.2
218,1664055871.506324843,2.928623060,1442,10.0.1.1,10.0.2.2
219,1664055871.519449245,2.941747462,1442,10.0.1.1,10.0.2.2
220,1664055871.531471660,2.953769877,1442,10.0.1.1,10.0.2.2
221,1664055871.545222888,2.967521105,1442,10.0.1.1,10.0.2.2
222,1664055871.557855187,2.980153404,1442,10.0.1.1,10.0.2.2
223,1664055871.570694112,2.992992329,1442,10.0.1.1,10.0.2.2
224,1664055871.583463222,3.005761439,1442,10.0.1.1,10.0.2.2
225,1664055871.596968969,3.019267186,1442,10.0.1.1,10.0.2.2
226,1664055871.608952050,3.031250267,1442,10.0.1.1,10.0.2.2
227,1664055871.621229221,3.043527438,1442,10.0.1.1,10.0.2.2
228,1664055871.633938343,3.056236560,1442,10.0.1.1,10.0.2.2
229,1664055871.645897169,3.068195386,1442,10.0.1.1,10.0.2.2
230,1664055871.657956879,3.080255096,1442,10.0.1.1,10.0.2.2
231,1664055871.670091229,3.092389446,1442,10.0.1.1,10.0.2.2
232,1664055871.681959963,3.104258180,1442,10.0.1.1,10.0.2.2
233,1664055871.693765731,3.116063948,1442,10.0.1.1,10.0.2.2
234,1664055871.706161316,3.128459533,1442,10.0.1.1,10.0.2.2
235,1664055871.717963285,3.140261502,1442,10.0.1.1,10.0.2.2
236,1664055871.733874132,3.156172349,1442,10.0.1.1,10.0.2.2
237,1664055871.746184711,3.168482928,1442,10.0.1.1,10.0.2.2
238,1664055871.757823731,3.180121948,1442,10.0.1.1,10.0.2.2
239,1664055871.770343181,3.192641398,1442,10.0.1.1,10.0.2.2
240,1664055871.783509088,3.205807305,1442,10.0.1.1,10.0.2.2
241,1664055871.795695900,3.217994117,1442,10.0.1.1,10.0.2.2
242,1664055871.808131443,3.230429660,1442,10.0.1.1,10.0.2.2
243,1664055871.821023466,3.243321683,1442,10.0.1.1,10.0.2.2
244,1664055871.834319171,3.256617388,1442,10.0.1.1,10.0.2.2
245,1664055871.846443478,3.268741695,1442,10.0.1.1,10.0.2.2
246,1664055871.858502980,3.280801197,1442,10.0.1.1,10.0.2.2
247,1664055871.870584085,3.292882302,1442,10.0.1.1,10.0.2.2
248,1664055871.882830213,3.305128430,1442,10.0.1.1,10.0.2.2
249,1664055871.898393116,3.320691333,1442,10.0.1.1,10.0.2.2
250,1664055871.910860275,3.333158492,1442,10.0.1.1,10.0.2.2
251,1664055871.926853954,3.349152171,1442,10.0.1.1,10.0.2.2
252,1664055871.941856321,3.364154538,1442,10.0.1.1,10.0.2.2
253,1664055871.954435059,3.376733276,1442,10.0.1.1,10.0.2.2
254,1664055871.966867515,3.389165732,1442,10.0.1.1,10.0.2.2
255,1664055871.979369986,3.401668203,1442,10.0.1.1,10.0.2.2
256,1664055871.994448101,3.416746318,1442,10.0.1.1,10.0.2.2
257,1664055872.006699886,3.428998103,1442,10.0.1.1,10.0.2.2
258,1664055872.018765889,3.441064106,1442,10.0.1.1,10.0.2.2
259,1664055872.030573769,3.452871986,1442,10.0.1.1,10.0.2.2
260,1664055872.043188910,3.465487127,1442,10.0.1.1,10.0.2.2
261,1664055872.057115255,3.479413472,1442,10.0.1.1,10.0.2.2
262,1664055872.070838669,3.493136886,1442,10.0.1.1,10.0.2.2
263,1664055872.084011536,3.506309753,1442,10.0.1.1,10.0.2.2
264,1664055872.095669874,3.517968091,1442,10.0.1.1,10.0.2.2
265,1664055872.107717118,3.530015335,1442,10.0.1.1,10.0.2.2
266,1664055872.119951646,3.542249863,1442,10.0.1.1,10.0.2.2
267,1664055872.134933933,3.557232150,1442,10.0.1.1,10.0.2.2
268,1664055872.149722504,3.572020721,1442,10.0.1.1,10.0.2.2
269,1664055872.161660623,3.583958840,1442,10.0.1.1,10.0.2.2
270,1664055872.174380582,3.596678799,1442,10.0.1.1,10.0.2.2
271,1664055872.186910915,3.609209132,1442,10.0.1.1,10.0.2.2
272,1664055872.201698599,3.623996816,1442,10.0.1.1,10.0.2.2
273,1664055872.213953774,3.636251991,1442,10.0.1.1,10.0.2.2
274,1664055872.228230495,3.650528712,1442,10.0.1.1,10.0.2.2
275,1664055872.243528670,3.665826887,1442,10.0.1.1,10.0.2.2
276,1664055872.255806843,3.678105060,1442,10.0.1.1,10.0.2.2
277,1664055872.271145361,3.693443578,1442,10.0.1.1,10.0.2.2
278,1664055872.283509707,3.705807924,1442,10.0.1.1,10.0.2.2
279,1664055872.298368305,3.720666522,1442,10.0.1.1,10.0.2.2
280,1664055872.310912173,3.733210390,1442,10.0.1.1,10.0.2.2
281,1664055872.322832472,3.745130689,1442,10.0.1.1,10.0.2.2
282,1664055872.335118969,3.757417186,1442,10.0.1.1,10.0.2.2
283,1664055872.347316834,3.769615051,1442,10.0.1.1,10.0.2.2
284,1664055872.363151408,3.785449625,1442,10.0.1.1,10.0.2.2
285,1664055872.375482634,3.797780851,1442,10.0.1.1,10.0.2.2
286,1664055872.391069860,3.813368077,1442,10.0.1.1,10.0.2.2
287,1664055872.403198376,3.825496593,1442,10.0.1.1,10.0.2.2
288,1664055872.416113969,3.838412186,1442,10.0.1.1,10.0.2.2
289,1664055872.431247771,3.853545988,1442,10.0.1.1,10.0.2.2
290,1664055872.443053285,3.865351502,1442,10.0.1.1,10.0.2.2
291,1664055872.455982225,3.878280442,1442,10.0.1.1,10.0.2.2
292,1664055872.467657859,3.889956076,1442,10.0.1.1,10.0.2.2
293,1664055872.479487307,3.901785524,1442,10.0.1.1,10.0.2.2
294,1664055872.491635266,3.913933483,1442,10.0.1.1,10.0.2.2
295,1664055872.503678405,3.925976622,1442,10.0.1.1,10.0.2.2
296,1664055872.517185054,3.939483271,1442,10.0.1.1,10.0.2.2
297,1664055872.529608953,3.951907170,1442,10.0.1.1,10.0.2.2
298,1664055872.541332041,3.963630258,1442,10.0.1.1,10.0.2.2
299,1664055872.556576654,3.978874871,1442,10.0.1.1,10.0.2.2
300,1664055872.568445209,3.990743426,1442,10.0.1.1,10.0.2.2
301,1664055872.582624004,4.004922221,1442,10.0.1.1,10.0.2.2
302,1664055878.724959075,10.147257292,1442,10.0.1.1,10.0.2.2
303,1664055878.738803801,10.161102018,1442,10.0.1.1,10.0.2.2
304,1664055878.751085277,10.173383494,1442,10.0.1.1,10.0.2.2
305,1664055878.762771279,10.185069496,1442,10.0.1.1,10.0.2.2
306,1664055878.776038449,10.198336666,1442,10.0.1.1,10.0.2.2
307,1664055878.788703459,10.211001676,1442,10.0.1.1,10.0.2.2
308,1664055878.801146765,10.223444982,1442,10.0.1.1,10.0.2.2
309,1664055878.813849725,10.236147942,1442,10.0.1.1,10.0.2.2
310,1664055878.826193521,10.248491738,1442,10.0.1.1,10.0.2.2
311,1664055878.840141298,10.262439515,1442,10.0.1.1,10.0.2.2
312,1664055878.855836173,10.278134390,1442,10.0.1.1,10.0.2.2
313,1664055878.871681606,10.293979823,1442,10.0.1.1,10.0.2.2
314,1664055878.884694673,10.306992890,1442,10.0.1.1,10.0.2.2
315,1664055878.899100387,10.321398604,1442,10.0.1.1,10.0.2.2
316,1664055878.912262905,10.334561122,1442,10.0.1.1,10.0.2.2
317,1664055878.927670784,10.349969001,1442,10.0.1.1,10.0.2.2
318,1664055878.940259497,10.362557714,1442,10.0.1.1,10.0.2.2
319,1664055878.952105256,10.374403473,1442,10.0.1.1,10.0.2.2
320,1664055878.964511791,10.386810008,1442,10.0.1.1,10.0.2.2
321,1664055878.979780550,10.402078767,1442,10.0.1.1,10.0.2.2
322,1664055878.992096423,10.414394640,1442,10.0.1.1,10.0.2.2
323,1664055879.004497441,10.426795658,1442,10.0.1.1,10.0.2.2
324,1664055879.017096238,10.439394455,1442,10.0.1.1,10.0.2.2
325,1664055879.030094300,10.452392517,1442,10.0.1.1,10.0.2.2
326,1664055879.044840372,10.467138589,1442,10.0.1.1,10.0.2.2
327,1664055879.057420356,10.479718573,1442,10.0.1.1,10.0.2.2
328,1664055879.070823345,10.493121562,1442,10.0.1.1,10.0.2.2
329,1664055879.084175745,10.506473962,1442,10.0.1.1,10.0.2.2
330,1664055879.096496359,10.518794576,1442,10.0.1.1,10.0.2.2
331,1664055879.108725196,10.531023413,1442,10.0.1.1,10.0.2.2
332,1664055879.121213006,10.543511223,1442,10.0.1.1,10.0.2.2
333,1664055879.133866404,10.556164621,1442,10.0.1.1,10.0.2.2
334,1664055879.148375920,10.570674137,1442,10.0.1.1,10.0.2.2
335,1664055879.160871287,10.583169504,1442,10.0.1.1,10.0.2.2
336,1664055879.176262274,10.598560491,1442,10.0.1.1,10.0.2.2
337,1664055879.189642336,10.611940553,1442,10.0.1.1,10.0.2.2
338,1664055879.204503631,10.626801848,1442,10.0.1.1,10.0.2.2
339,1664055879.217221647,10.639519864,1442,10.0.1.1,10.0.2.2
340,1664055879.229565927,10.651864144,1442,10.0.1.1,10.0.2.2
341,1664055879.241375273,10.663673490,1442,10.0.1.1,10.0.2.2
342,1664055879.253667407,10.675965624,1442,10.0.1.1,10.0.2.2
343,1664055879.265852032,10.688150249,1442,10.0.1.1,10.0.2.2
344,1664055879.277980757,10.700278974,1442,10.0.1.1,10.0.2.2
345,1664055879.290238636,10.712536853,1442,10.0.1.1,10.0.2.2
346,1664055879.302691125,10.724989342,1442,10.0.1.1,10.0.2.2
347,1664055879.315268215,10.737566432,1442,10.0.1.1,10.0.2.2
348,1664055879.327581575,10.749879792,1442,10.0.1.1,10.0.2.2
349,1664055879.339569393,10.761867610,1442,10.0.1.1,10.0.2.2
350,1664055879.351650385,10.773948602,1442,10.0.1.1,10.0.2.2
351,1664055879.363594863,10.785893080,1442,10.0.1.1,10.0.2.2
352,1664055879.375732861,10.798031078,1442,10.0.1.1,10.0.2.2
353,1664055879.387809785,10.810108002,1442,10.0.1.1,10.0.2.2
354,1664055879.399927913,10.822226130,1442,10.0.1.1,10.0.2.2
355,1664055879.412870400,10.835168617,1442,10.0.1.1,10.0.2.2
356,1664055879.424928362,10.847226579,1442,10.0.1.1,10.0.2.2
357,1664055879.436700708,10.858998925,1442,10.0.1.1,10.0.2.2
358,1664055879.448667615,10.870965832,1442,10.0.1.1,10.0.2.2
359,1664055879.460775624,10.883073841,1442,10.0.1.1,10.0.2.2
360,1664055879.473255642,10.895553859,1442,10.0.1.1,10.0.2.2
361,1664055879.485593836,10.907892053,1442,10.0.1.1,10.0.2.2
362,1664055879.497749441,10.920047658,1442,10.0.1.1,10.0.2.2
363,1664055879.510079396,10.932377613,1442,10.0.1.1,10.0.2.2
364,1664055879.522308758,10.944606975,1442,10.0.1.1,10.0.2.2
365,1664055879.534571407,10.956869624,1442,10.0.1.1,10.0.2.2
366,1664055879.547029840,10.969328057,1442,10.0.1.1,10.0.2.2
367,1664055879.559215075,10.981513292,1442,10.0.1.1,10.0.2.2
368,1664055879.571441626,10.993739843,1442,10.0.1.1,10.0.2.2
369,1664055879.583397163,11.005695380,1442,10.0.1.1,10.0.2.2
370,1664055879.595384978,11.017683195,1442,10.0.1.1,10.0.2.2
371,1664055879.607723964,11.030022181,1442,10.0.1.1,10.0.2.2
372,1664055879.621544133,11.043842350,1442,10.0.1.1,10.0.2.2
373,1664055879.633881753,11.056179970,1442,10.0.1.1,10.0.2.2
374,1664055879.646162048,11.068460265,1442,10.0.1.1,10.0.2.2
375,1664055879.658656316,11.080954533,1442,10.0.1.1,10.0.2.2
376,1664055879.671199949,11.093498166,1442,10.0.1.1,10.0.2.2
377,1664055879.683522053,11.105820270,1442,10.0.1.1,10.0.2.2
378,1664055879.696108877,11.118407094,1442,10.0.1.1,10.0.2.2
379,1664055879.708355653,11.130653870,1442,10.0.1.1,10.0.2.2
380,1664055879.720138054,11.142436271,1442,10.0.1.1,10.0.2.2
381,1664055879.734709833,11.157008050,1442,10.0.1.1,10.0.2.2
382,1664055879.745526970,11.167825187,1442,10.0.1.1,10.0.2.2
383,1664055879.757933872,11.180232089,1442,10.0.1.1,10.0.2.2
384,1664055879.769493321,11.191791538,1442,10.0.1.1,10.0.2.2
385,1664055879.781502479,11.203800696,1442,10.0.1.1,10.0.2.2
386,1664055879.793712658,11.216010875,1442,10.0.1.1,10.0.2.2
