frame.number,frame.time_epoch,frame.time_relative,frame.len,ip.src,ip.dst
306,1664056060.675258846,10.177952385,1442,10.0.1.1,10.0.2.2
307,1664056060.687947409,10.190640948,1442,10.0.1.1,10.0.2.2
308,1664056060.700251658,10.202945197,1442,10.0.1.1,10.0.2.2
309,1664056060.712836415,10.215529954,1442,10.0.1.1,10.0.2.2
310,1664056060.725279229,10.227972768,1442,10.0.1.1,10.0.2.2
311,1664056060.739166778,10.241860317,1442,10.0.1.1,10.0.2.2
312,1664056060.754742622,10.257436161,1442,10.0.1.1,10.0.2.2
313,1664056060.770605880,10.273299419,1442,10.0.1.1,10.0.2.2
314,1664056060.784122950,10.286816489,1442,10.0.1.1,10.0.2.2
315,1664056060.798214186,10.300907725,1442,10.0.1.1,10.0.2.2
316,1664056060.811400789,10.314094328,1442,10.0.1.1,10.0.2.2
317,1664056060.826875779,10.329569318,1442,10.0.1.1,10.0.2.2
318,1664056060.839193322,10.341886861,1442,10.0.1.1,10.0.2.2
319,1664056060.851094858,10.353788397,1442,10.0.1.1,10.0.2.2
320,1664056060.863844593,10.366538132,1442,10.0.1.1,10.0.2.2
321,1664056060.878492277,10.381185816,1442,10.0.1.1,10.0.2.2
322,1664056060.890846529,10.393540068,1442,10.0.1.1,10.0.2.2
323,1664056060.903298811,10.405992350,1442,10.0.1.1,10.0.2.2
324,1664056060.915719235,10.418412774,1442,10.0.1.1,10.0.2.2
325,1664056060.928880135,10.431573674,1442,10.0.1.1,10.0.2.2
326,1664056060.943605738,10.446299277,1442,10.0.1.1,10.0.2.2
327,1664056060.956133612,10.458827151,1442,10.0.1.1,10.0.2.2
328,1664056060.969333192,10.472026731,1442,10.0.1.1,10.0.2.2
329,1664056060.982471644,10.485165183,1442,10.0.1.1,10.0.2.2
330,1664056060.994909806,10.497603345,1442,10.0.1.1,10.0.2.2
331,1664056061.007411327,10.510104866,1442,10.0.1.1,10.0.2.2
332,1664056061.020013901,10.522707440,1442,10.0.1.1,10.0.2.2
333,1664056061.033000054,10.535693593,1442,10.0.1.1,10.0.2.2
334,1664056061.047244346,10.549937885,1442,10.0.1.1,10.0.2.2
335,1664056061.062060152,10.564753691,1442,10.0.1.1,10.0.2.2
336,1664056061.076287400,10.578980939,1442,10.0.1.1,10.0.2.2
337,1664056061.089462685,10.592156224,1442,10.0.1.1,10.0.2.2
338,1664056061.104322313,10.607015852,1442,10.0.1.1,10.0.2.2
339,1664056061.117274784,10.619968323,1442,10.0.1.1,10.0.2.2
340,1664056061.129212625,10.631906164,1442,10.0.1.1,10.0.2.2
341,1664056061.141143481,10.643837020,1442,10.0.1.1,10.0.2.2
342,1664056061.153336133,10.656029672,1442,10.0.1.1,10.0.2.2
343,1664056061.165041717,10.667735256,1442,10.0.1.1,10.0.2.2
344,1664056061.177491435,10.680184974,1442,10.0.1.1,10.0.2.2
345,1664056061.189374193,10.692067732,1442,10.0.1.1,10.0.2.2
346,1664056061.201907909,10.704601448,1442,10.0.1.1,10.0.2.2
347,1664056061.214467610,10.717161149,1442,10.0.1.1,10.0.2.2
348,1664056061.226750101,10.729443640,1442,10.0.1.1,10.0.2.2
349,1664056061.238729633,10.741423172,1442,10.0.1.1,10.0.2.2
350,1664056061.250959254,10.753652793,1442,10.0.1.1,10.0.2.2
351,1664056061.263452374,10.766145913,1442,10.0.1.1,10.0.2.2
352,1664056061.275403694,10.778097233,1442,10.0.1.1,10.0.2.2
353,1664056061.287497976,10.790191515,1442,10.0.1.1,10.0.2.2
354,1664056061.299915996,10.802609535,1442,10.0.1.1,10.0.2.2
355,1664056061.312147464,10.814841003,1442,10.0.1.1,10.0.2.2
356,1664056061.324100457,10.826793996,1442,10.0.1.1,10.0.2.2
357,1664056061.336199080,10.838892619,1442,10.0.1.1,10.0.2.2
358,1664056061.347971972,10.850665511,1442,10.0.1.1,10.0.2.2
359,1664056061.360098515,10.862792054,1442,10.0.1.1,10.0.2.2
360,1664056061.372851991,10.875545530,1442,10.0.1.1,10.0.2.2
361,1664056061.384962802,10.887656341,1442,10.0.1.1,10.0.2.2
362,1664056061.397227844,10.899921383,1442,10.0.1.1,10.0.2.2
363,1664056061.408996954,10.911690493,1442,10.0.1.1,10.0.2.2
364,1664056061.421208852,10.923902391,1442,10.0.1.1,10.0.2.2
365,1664056061.433398952,10.936092491,1442,10.0.1.1,10.0.2.2
366,1664056061.445883886,10.948577425,1442,10.0.1.1,10.0.2.2
367,1664056061.458057963,10.960751502,1442,10.0.1.1,10.0.2.2
368,1664056061.470443498,10.973137037,1442,10.0.1.1,10.0.2.2
369,1664056061.482266424,10.984959963,1442,10.0.1.1,10.0.2.2
370,1664056061.494363113,10.997056652,1442,10.0.1.1,10.0.2.2
371,1664056061.506795360,11.009488899,1442,10.0.1.1,10.0.2.2
372,1664056061.520432618,11.023126157,1442,10.0.1.1,10.0.2.2
373,1664056061.532752238,11.035445777,1442,10.0.1.1,10.0.2.2
374,1664056061.545094770,11.047788309,1442,10.0.1.1,10.0.2.2
375,1664056061.557906227,11.060599766,1442,10.0.1.1,10.0.2.2
376,1664056061.574514821,11.077208360,1442,10.0.1.1,10.0.2.2
377,1664056061.582321635,11.085015174,1442,10.0.1.1,10.0.2.2
378,1664056061.594845743,11.097539282,1442,10.0.1.1,10.0.2.2
379,1664056061.607087241,11.109780780,1442,10.0.1.1,10.0.2.2
380,1664056061.619279352,11.121972891,1442,10.0.1.1,10.0.2.2
381,1664056061.631633943,11.134327482,1442,10.0.1.1,10.0.2.2
382,1664056061.645407136,11.148100675,1442,10.0.1.1,10.0.2.2
383,1664056061.656652835,11.159346374,1442,10.0.1.1,10.0.2.2
384,1664056061.668699429,11.171392968,1442,10.0.1.1,10.0.2.2
385,1664056061.680520442,11.183213981,1442,10.0.1.1,10.0.2.2
386,1664056061.692744242,11.195437781,1442,10.0.1.1,10.0.2.2
