frame.number,frame.time_epoch,frame.time_relative,frame.len
1,1661986305.780020714,0.000000000,1442
2,1661986305.784181325,0.004160611,1442
3,1661986305.789746114,0.009725400,1442
4,1661986305.795317188,0.015296474,1442
5,1661986305.800760807,0.020740093,1442
6,1661986305.806168688,0.026147974,1442
7,1661986305.811628740,0.031608026,1442
8,1661986305.816421683,0.036400969,1442
9,1661986305.821256199,0.041235485,1442
10,1661986305.826068096,0.046047382,1442
11,1661986305.830750020,0.050729306,1442
12,1661986305.834631192,0.054610478,1442
13,1661986305.838006982,0.057986268,1442
14,1661986305.842676454,0.062655740,1442
15,1661986305.846395455,0.066374741,1442
16,1661986305.849130322,0.069109608,1442
17,1661986305.853651896,0.073631182,1442
18,1661986305.858401905,0.078381191,1442
19,1661986305.860335051,0.080314337,1442
20,1661986305.863371975,0.083351261,1442
21,1661986305.866286553,0.086265839,1442
22,1661986305.869162153,0.089141439,1442
23,1661986305.872052481,0.092031767,1442
24,1661986305.876034186,0.096013472,1442
25,1661986305.877911577,0.097890863,1442
26,1661986305.881275786,0.101255072,1442
27,1661986305.884719521,0.104698807,1442
28,1661986305.887130767,0.107110053,1442
29,1661986305.890371743,0.110351029,1442
30,1661986305.893213841,0.113193127,1442
31,1661986305.896078306,0.116057592,1442
32,1661986305.901079484,0.121058770,1442
33,1661986305.911185664,0.131164950,1442
34,1661986305.911887424,0.131866710,1442
35,1661986305.913933593,0.133912879,1442
36,1661986305.914626143,0.134605429,1442
37,1661986305.917014934,0.136994220,1442
38,1661986305.919892740,0.139872026,1442
39,1661986305.922826749,0.142806035,1442
40,1661986305.926066622,0.146045908,1442
41,1661986305.928725185,0.148704471,1442
42,1661986305.929797112,0.149776398,1442
43,1661986305.932247203,0.152226489,1442
44,1661986305.934072691,0.154051977,1442
45,1661986305.936830574,0.156809860,1442
46,1661986305.939736245,0.159715531,1442
47,1661986305.942468233,0.162447519,1442
48,1661986305.945574388,0.165553674,1442
49,1661986305.948462414,0.168441700,1442
50,1661986305.951302694,0.171281980,1442
51,1661986305.954219950,0.174199236,1442
52,1661986305.957488245,0.177467531,1442
53,1661986305.961440012,0.181419298,1442
54,1661986305.963425471,0.183404757,1442
55,1661986305.966435719,0.186415005,1442
56,1661986305.969954334,0.189933620,1442
57,1661986305.972765635,0.192744921,1442
58,1661986305.978126159,0.198105445,1442
59,1661986305.984998378,0.204977664,1442
60,1661986305.987469922,0.207449208,1442
61,1661986305.991752024,0.211731310,1442
62,1661986306.000223197,0.220202483,1442
63,1661986306.002781474,0.222760760,1442
64,1661986306.008620704,0.228599990,1442
65,1661986306.011310256,0.231289542,1442
66,1661986306.014041521,0.234020807,1442
67,1661986306.017280475,0.237259761,1442
68,1661986306.018960963,0.238940249,1442
69,1661986306.020675011,0.240654297,1442
70,1661986306.024516163,0.244495449,1442
71,1661986306.031292236,0.251271522,1442
72,1661986306.034986528,0.254965814,1442
73,1661986306.040106956,0.260086242,1442
74,1661986306.042650166,0.262629452,1442
75,1661986306.050439877,0.270419163,1442
76,1661986306.052505186,0.272484472,1442
77,1661986306.056153684,0.276132970,1442
78,1661986306.058511624,0.278490910,1442
79,1661986306.060157381,0.280136667,1442
80,1661986306.063128023,0.283107309,1442
81,1661986306.065352681,0.285331967,1442
82,1661986306.070284564,0.290263850,1442
83,1661986306.073341522,0.293320808,1442
84,1661986306.075868473,0.295847759,1442
85,1661986306.080907297,0.300886583,1442
86,1661986306.084287703,0.304266989,1442
87,1661986306.087761680,0.307740966,1442
