frame.number,frame.time_epoch,frame.time_relative,frame.len,ip.src,ip.dst
38,1664052711.282976961,0.562030584,1442,10.0.1.1,10.0.2.2
39,1664052711.295933427,0.574987050,1442,10.0.1.1,10.0.2.2
40,1664052711.306763856,0.585817479,1442,10.0.1.1,10.0.2.2
41,1664052711.335156963,0.614210586,1442,10.0.1.1,10.0.2.2
42,1664052711.351191397,0.630245020,1442,10.0.1.1,10.0.2.2
43,1664052711.364795705,0.643849328,1442,10.0.1.1,10.0.2.2
44,1664052711.382816717,0.661870340,1442,10.0.1.1,10.0.2.2
45,1664052711.395462812,0.674516435,1442,10.0.1.1,10.0.2.2
46,1664052711.411622683,0.690676306,1442,10.0.1.1,10.0.2.2
47,1664052711.425201908,0.704255531,1442,10.0.1.1,10.0.2.2
48,1664052711.439768714,0.718822337,1442,10.0.1.1,10.0.2.2
49,1664052711.454214693,0.733268316,1442,10.0.1.1,10.0.2.2
50,1664052711.468076223,0.747129846,1442,10.0.1.1,10.0.2.2
51,1664052711.480153184,0.759206807,1442,10.0.1.1,10.0.2.2
52,1664052711.492503212,0.771556835,1442,10.0.1.1,10.0.2.2
53,1664052711.504610500,0.783664123,1442,10.0.1.1,10.0.2.2
54,1664052711.519184324,0.798237947,1442,10.0.1.1,10.0.2.2
55,1664052711.531377333,0.810430956,1442,10.0.1.1,10.0.2.2
56,1664052711.543641031,0.822694654,1442,10.0.1.1,10.0.2.2
57,1664052711.556097539,0.835151162,1442,10.0.1.1,10.0.2.2
58,1664052711.568201748,0.847255371,1442,10.0.1.1,10.0.2.2
59,1664052711.580116565,0.859170188,1442,10.0.1.1,10.0.2.2
60,1664052711.600617438,0.879671061,1442,10.0.1.1,10.0.2.2
61,1664052711.607050702,0.886104325,1442,10.0.1.1,10.0.2.2
62,1664052711.619015509,0.898069132,1442,10.0.1.1,10.0.2.2
63,1664052711.631515443,0.910569066,1442,10.0.1.1,10.0.2.2
64,1664052711.643509357,0.922562980,1442,10.0.1.1,10.0.2.2
65,1664052711.656112791,0.935166414,1442,10.0.1.1,10.0.2.2
66,1664052711.668548070,0.947601693,1442,10.0.1.1,10.0.2.2
67,1664052711.680286648,0.959340271,1442,10.0.1.1,10.0.2.2
68,1664052711.694790689,0.973844312,1442,10.0.1.1,10.0.2.2
69,1664052711.706722942,0.985776565,1442,10.0.1.1,10.0.2.2
70,1664052711.719424163,0.998477786,1442,10.0.1.1,10.0.2.2
71,1664052711.732654753,1.011708376,1442,10.0.1.1,10.0.2.2
72,1664052711.744836961,1.023890584,1442,10.0.1.1,10.0.2.2
73,1664052711.759916407,1.038970030,1442,10.0.1.1,10.0.2.2
74,1664052711.771888596,1.050942219,1442,10.0.1.1,10.0.2.2
75,1664052711.785712481,1.064766104,1442,10.0.1.1,10.0.2.2
76,1664052711.796813496,1.075867119,1442,10.0.1.1,10.0.2.2
77,1664052711.808641460,1.087695083,1442,10.0.1.1,10.0.2.2
78,1664052711.823133627,1.102187250,1442,10.0.1.1,10.0.2.2
79,1664052711.836772606,1.115826229,1442,10.0.1.1,10.0.2.2
80,1664052711.851403446,1.130457069,1442,10.0.1.1,10.0.2.2
81,1664052711.863527128,1.142580751,1442,10.0.1.1,10.0.2.2
82,1664052711.876310839,1.155364462,1442,10.0.1.1,10.0.2.2
83,1664052711.888686155,1.167739778,1442,10.0.1.1,10.0.2.2
84,1664052711.901401206,1.180454829,1442,10.0.1.1,10.0.2.2
85,1664052711.913713828,1.192767451,1442,10.0.1.1,10.0.2.2
86,1664052711.928396911,1.207450534,1442,10.0.1.1,10.0.2.2
87,1664052711.940767822,1.219821445,1442,10.0.1.1,10.0.2.2
88,1664052711.953889870,1.232943493,1442,10.0.1.1,10.0.2.2
89,1664052711.968069219,1.247122842,1442,10.0.1.1,10.0.2.2
90,1664052711.980705539,1.259759162,1442,10.0.1.1,10.0.2.2
91,1664052711.992770939,1.271824562,1442,10.0.1.1,10.0.2.2
92,1664052712.004776434,1.283830057,1442,10.0.1.1,10.0.2.2
93,1664052712.017280095,1.296333718,1442,10.0.1.1,10.0.2.2
94,1664052712.028940159,1.307993782,1442,10.0.1.1,10.0.2.2
95,1664052712.040969444,1.320023067,1442,10.0.1.1,10.0.2.2
96,1664052712.053100883,1.332154506,1442,10.0.1.1,10.0.2.2
97,1664052712.064927576,1.343981199,1442,10.0.1.1,10.0.2.2
98,1664052712.077363494,1.356417117,1442,10.0.1.1,10.0.2.2
99,1664052712.089786577,1.368840200,1442,10.0.1.1,10.0.2.2
100,1664052712.101265411,1.380319034,1442,10.0.1.1,10.0.2.2
101,1664052712.115975649,1.395029272,1442,10.0.1.1,10.0.2.2
102,1664052712.128080234,1.407133857,1442,10.0.1.1,10.0.2.2
103,1664052712.140999655,1.420053278,1442,10.0.1.1,10.0.2.2
104,1664052712.153381286,1.432434909,1442,10.0.1.1,10.0.2.2
105,1664052712.165765722,1.444819345,1442,10.0.1.1,10.0.2.2
106,1664052712.178055594,1.457109217,1442,10.0.1.1,10.0.2.2
107,1664052712.190932007,1.469985630,1442,10.0.1.1,10.0.2.2
108,1664052712.202903883,1.481957506,1442,10.0.1.1,10.0.2.2
109,1664052712.214858303,1.493911926,1442,10.0.1.1,10.0.2.2
110,1664052712.227087208,1.506140831,1442,10.0.1.1,10.0.2.2
111,1664052712.239511171,1.518564794,1442,10.0.1.1,10.0.2.2
112,1664052712.254285965,1.533339588,1442,10.0.1.1,10.0.2.2
113,1664052712.269028650,1.548082273,1442,10.0.1.1,10.0.2.2
114,1664052712.281447336,1.560500959,1442,10.0.1.1,10.0.2.2
115,1664052712.295522878,1.574576501,1442,10.0.1.1,10.0.2.2
116,1664052712.310039419,1.589093042,1442,10.0.1.1,10.0.2.2
117,1664052712.322513242,1.601566865,1442,10.0.1.1,10.0.2.2
118,1664052712.337542151,1.616595774,1442,10.0.1.1,10.0.2.2
119,1664052712.349153466,1.628207089,1442,10.0.1.1,10.0.2.2
120,1664052712.361328002,1.640381625,1442,10.0.1.1,10.0.2.2
121,1664052712.374053690,1.653107313,1442,10.0.1.1,10.0.2.2
122,1664052712.385500928,1.664554551,1442,10.0.1.1,10.0.2.2
123,1664052712.400494716,1.679548339,1442,10.0.1.1,10.0.2.2
124,1664052712.414458753,1.693512376,1442,10.0.1.1,10.0.2.2
125,1664052712.430245940,1.709299563,1442,10.0.1.1,10.0.2.2
126,1664052712.445549873,1.724603496,1442,10.0.1.1,10.0.2.2
127,1664052712.458524776,1.737578399,1442,10.0.1.1,10.0.2.2
128,1664052712.473154530,1.752208153,1442,10.0.1.1,10.0.2.2
129,1664052712.485405961,1.764459584,1442,10.0.1.1,10.0.2.2
130,1664052712.497405801,1.776459424,1442,10.0.1.1,10.0.2.2
131,1664052712.510185954,1.789239577,1442,10.0.1.1,10.0.2.2
132,1664052712.522431673,1.801485296,1442,10.0.1.1,10.0.2.2
133,1664052712.534425775,1.813479398,1442,10.0.1.1,10.0.2.2
134,1664052712.547940111,1.826993734,1442,10.0.1.1,10.0.2.2
135,1664052712.561287119,1.840340742,1442,10.0.1.1,10.0.2.2
136,1664052712.574410517,1.853464140,1442,10.0.1.1,10.0.2.2
137,1664052712.587223497,1.866277120,1442,10.0.1.1,10.0.2.2
138,1664052712.599102007,1.878155630,1442,10.0.1.1,10.0.2.2
139,1664052712.613543672,1.892597295,1442,10.0.1.1,10.0.2.2
140,1664052712.627413087,1.906466710,1442,10.0.1.1,10.0.2.2
141,1664052712.642039741,1.921093364,1442,10.0.1.1,10.0.2.2
142,1664052712.654026161,1.933079784,1442,10.0.1.1,10.0.2.2
143,1664052712.666111440,1.945165063,1442,10.0.1.1,10.0.2.2
144,1664052712.681364278,1.960417901,1442,10.0.1.1,10.0.2.2
145,1664052712.695020531,1.974074154,1442,10.0.1.1,10.0.2.2
146,1664052712.707565134,1.986618757,1442,10.0.1.1,10.0.2.2
147,1664052712.721309771,2.000363394,1442,10.0.1.1,10.0.2.2
148,1664052712.734129398,2.013183021,1442,10.0.1.1,10.0.2.2
149,1664052712.746121067,2.025174690,1442,10.0.1.1,10.0.2.2
150,1664052712.762026732,2.041080355,1442,10.0.1.1,10.0.2.2
151,1664052712.774132284,2.053185907,1442,10.0.1.1,10.0.2.2
152,1664052712.786305944,2.065359567,1442,10.0.1.1,10.0.2.2
153,1664052712.800132546,2.079186169,1442,10.0.1.1,10.0.2.2
154,1664052712.810622398,2.089676021,1442,10.0.1.1,10.0.2.2
155,1664052712.822916521,2.101970144,1442,10.0.1.1,10.0.2.2
156,1664052712.834788796,2.113842419,1442,10.0.1.1,10.0.2.2
157,1664052712.847724553,2.126778176,1442,10.0.1.1,10.0.2.2
158,1664052712.863649039,2.142702662,1442,10.0.1.1,10.0.2.2
159,1664052712.879250276,2.158303899,1442,10.0.1.1,10.0.2.2
160,1664052712.891319646,2.170373269,1442,10.0.1.1,10.0.2.2
161,1664052712.906108192,2.185161815,1442,10.0.1.1,10.0.2.2
162,1664052712.918618575,2.197672198,1442,10.0.1.1,10.0.2.2
163,1664052712.938308419,2.217362042,1442,10.0.1.1,10.0.2.2
164,1664052712.950929806,2.229983429,1442,10.0.1.1,10.0.2.2
165,1664052712.963682007,2.242735630,1442,10.0.1.1,10.0.2.2
166,1664052712.976619947,2.255673570,1442,10.0.1.1,10.0.2.2
167,1664052712.988644486,2.267698109,1442,10.0.1.1,10.0.2.2
168,1664052713.000911803,2.279965426,1442,10.0.1.1,10.0.2.2
169,1664052713.014418465,2.293472088,1442,10.0.1.1,10.0.2.2
170,1664052713.026815817,2.305869440,1442,10.0.1.1,10.0.2.2
171,1664052713.038440956,2.317494579,1442,10.0.1.1,10.0.2.2
172,1664052713.051061009,2.330114632,1442,10.0.1.1,10.0.2.2
173,1664052713.063051349,2.342104972,1442,10.0.1.1,10.0.2.2
174,1664052713.075664024,2.354717647,1442,10.0.1.1,10.0.2.2
175,1664052713.087774234,2.366827857,1442,10.0.1.1,10.0.2.2
176,1664052713.103174001,2.382227624,1442,10.0.1.1,10.0.2.2
177,1664052713.115253475,2.394307098,1442,10.0.1.1,10.0.2.2
178,1664052713.127890271,2.406943894,1442,10.0.1.1,10.0.2.2
179,1664052713.141562705,2.420616328,1442,10.0.1.1,10.0.2.2
180,1664052713.153346986,2.432400609,1442,10.0.1.1,10.0.2.2
181,1664052713.165615966,2.444669589,1442,10.0.1.1,10.0.2.2
182,1664052713.178249936,2.457303559,1442,10.0.1.1,10.0.2.2
183,1664052713.190891188,2.469944811,1442,10.0.1.1,10.0.2.2
184,1664052713.203257197,2.482310820,1442,10.0.1.1,10.0.2.2
185,1664052713.218145306,2.497198929,1442,10.0.1.1,10.0.2.2
186,1664052713.232659246,2.511712869,1442,10.0.1.1,10.0.2.2
187,1664052713.245028823,2.524082446,1442,10.0.1.1,10.0.2.2
188,1664052713.257120154,2.536173777,1442,10.0.1.1,10.0.2.2
189,1664052713.269205390,2.548259013,1442,10.0.1.1,10.0.2.2
190,1664052713.283436181,2.562489804,1442,10.0.1.1,10.0.2.2
191,1664052713.296856475,2.575910098,1442,10.0.1.1,10.0.2.2
192,1664052713.310319979,2.589373602,1442,10.0.1.1,10.0.2.2
193,1664052713.321228443,2.600282066,1442,10.0.1.1,10.0.2.2
194,1664052713.335783094,2.614836717,1442,10.0.1.1,10.0.2.2
195,1664052713.349071908,2.628125531,1442,10.0.1.1,10.0.2.2
196,1664052713.361233204,2.640286827,1442,10.0.1.1,10.0.2.2
197,1664052713.376755836,2.655809459,1442,10.0.1.1,10.0.2.2
198,1664052713.390545072,2.669598695,1442,10.0.1.1,10.0.2.2
199,1664052713.403351374,2.682404997,1442,10.0.1.1,10.0.2.2
200,1664052713.415739170,2.694792793,1442,10.0.1.1,10.0.2.2
201,1664052713.427638412,2.706692035,1442,10.0.1.1,10.0.2.2
202,1664052713.439848027,2.718901650,1442,10.0.1.1,10.0.2.2
203,1664052713.452149037,2.731202660,1442,10.0.1.1,10.0.2.2
204,1664052713.466162603,2.745216226,1442,10.0.1.1,10.0.2.2
205,1664052713.478910373,2.757963996,1442,10.0.1.1,10.0.2.2
206,1664052713.491186607,2.770240230,1442,10.0.1.1,10.0.2.2
207,1664052713.503740980,2.782794603,1442,10.0.1.1,10.0.2.2
208,1664052713.515943247,2.794996870,1442,10.0.1.1,10.0.2.2
209,1664052713.527959863,2.807013486,1442,10.0.1.1,10.0.2.2
210,1664052713.540519042,2.819572665,1442,10.0.1.1,10.0.2.2
211,1664052713.554811770,2.833865393,1442,10.0.1.1,10.0.2.2
212,1664052713.568349228,2.847402851,1442,10.0.1.1,10.0.2.2
213,1664052713.580335715,2.859389338,1442,10.0.1.1,10.0.2.2
214,1664052713.595936247,2.874989870,1442,10.0.1.1,10.0.2.2
215,1664052713.607805751,2.886859374,1442,10.0.1.1,10.0.2.2
216,1664052713.620243118,2.899296741,1442,10.0.1.1,10.0.2.2
217,1664052713.632511834,2.911565457,1442,10.0.1.1,10.0.2.2
218,1664052713.645113369,2.924166992,1442,10.0.1.1,10.0.2.2
219,1664052713.657794241,2.936847864,1442,10.0.1.1,10.0.2.2
220,1664052713.670103962,2.949157585,1442,10.0.1.1,10.0.2.2
221,1664052713.683807230,2.962860853,1442,10.0.1.1,10.0.2.2
222,1664052713.696620516,2.975674139,1442,10.0.1.1,10.0.2.2
223,1664052713.709210058,2.988263681,1442,10.0.1.1,10.0.2.2
224,1664052713.721943086,3.000996709,1442,10.0.1.1,10.0.2.2
225,1664052713.734495998,3.013549621,1442,10.0.1.1,10.0.2.2
226,1664052713.747718192,3.026771815,1442,10.0.1.1,10.0.2.2
227,1664052713.759885207,3.038938830,1442,10.0.1.1,10.0.2.2
228,1664052713.772172584,3.051226207,1442,10.0.1.1,10.0.2.2
229,1664052713.785210912,3.064264535,1442,10.0.1.1,10.0.2.2
230,1664052713.797218664,3.076272287,1442,10.0.1.1,10.0.2.2
231,1664052713.808676527,3.087730150,1442,10.0.1.1,10.0.2.2
232,1664052713.822262054,3.101315677,1442,10.0.1.1,10.0.2.2
233,1664052713.832505067,3.111558690,1442,10.0.1.1,10.0.2.2
234,1664052713.844746666,3.123800289,1442,10.0.1.1,10.0.2.2
235,1664052713.856628803,3.135682426,1442,10.0.1.1,10.0.2.2
236,1664052713.872372957,3.151426580,1442,10.0.1.1,10.0.2.2
237,1664052713.884654091,3.163707714,1442,10.0.1.1,10.0.2.2
238,1664052713.896387026,3.175440649,1442,10.0.1.1,10.0.2.2
239,1664052713.908974390,3.188028013,1442,10.0.1.1,10.0.2.2
240,1664052713.921997427,3.201051050,1442,10.0.1.1,10.0.2.2
241,1664052713.934269658,3.213323281,1442,10.0.1.1,10.0.2.2
242,1664052713.946627635,3.225681258,1442,10.0.1.1,10.0.2.2
243,1664052713.959435188,3.238488811,1442,10.0.1.1,10.0.2.2
244,1664052713.971381867,3.250435490,1442,10.0.1.1,10.0.2.2
245,1664052713.984765240,3.263818863,1442,10.0.1.1,10.0.2.2
246,1664052713.997178085,3.276231708,1442,10.0.1.1,10.0.2.2
247,1664052714.009299936,3.288353559,1442,10.0.1.1,10.0.2.2
248,1664052714.021538177,3.300591800,1442,10.0.1.1,10.0.2.2
249,1664052714.037077928,3.316131551,1442,10.0.1.1,10.0.2.2
250,1664052714.049406482,3.328460105,1442,10.0.1.1,10.0.2.2
251,1664052714.065310794,3.344364417,1442,10.0.1.1,10.0.2.2
252,1664052714.080329800,3.359383423,1442,10.0.1.1,10.0.2.2
253,1664052714.093462430,3.372516053,1442,10.0.1.1,10.0.2.2
254,1664052714.105490302,3.384543925,1442,10.0.1.1,10.0.2.2
255,1664052714.117874261,3.396927884,1442,10.0.1.1,10.0.2.2
256,1664052714.132661008,3.411714631,1442,10.0.1.1,10.0.2.2
257,1664052714.145124821,3.424178444,1442,10.0.1.1,10.0.2.2
258,1664052714.157109559,3.436163182,1442,10.0.1.1,10.0.2.2
259,1664052714.168949916,3.448003539,1442,10.0.1.1,10.0.2.2
260,1664052714.182535108,3.461588731,1442,10.0.1.1,10.0.2.2
261,1664052714.195930517,3.474984140,1442,10.0.1.1,10.0.2.2
262,1664052714.209897815,3.488951438,1442,10.0.1.1,10.0.2.2
263,1664052714.222913770,3.501967393,1442,10.0.1.1,10.0.2.2
264,1664052714.234588756,3.513642379,1442,10.0.1.1,10.0.2.2
265,1664052714.246782943,3.525836566,1442,10.0.1.1,10.0.2.2
266,1664052714.259114404,3.538168027,1442,10.0.1.1,10.0.2.2
267,1664052714.273768497,3.552822120,1442,10.0.1.1,10.0.2.2
268,1664052714.288452827,3.567506450,1442,10.0.1.1,10.0.2.2
269,1664052714.300662215,3.579715838,1442,10.0.1.1,10.0.2.2
270,1664052714.313365129,3.592418752,1442,10.0.1.1,10.0.2.2
271,1664052714.327413715,3.606467338,1442,10.0.1.1,10.0.2.2
272,1664052714.340111560,3.619165183,1442,10.0.1.1,10.0.2.2
273,1664052714.352691354,3.631744977,1442,10.0.1.1,10.0.2.2
274,1664052714.367088117,3.646141740,1442,10.0.1.1,10.0.2.2
275,1664052714.382063909,3.661117532,1442,10.0.1.1,10.0.2.2
276,1664052714.394467649,3.673521272,1442,10.0.1.1,10.0.2.2
277,1664052714.409740633,3.688794256,1442,10.0.1.1,10.0.2.2
278,1664052714.422109990,3.701163613,1442,10.0.1.1,10.0.2.2
279,1664052714.437444756,3.716498379,1442,10.0.1.1,10.0.2.2
280,1664052714.449737500,3.728791123,1442,10.0.1.1,10.0.2.2
281,1664052714.461659982,3.740713605,1442,10.0.1.1,10.0.2.2
282,1664052714.473795033,3.752848656,1442,10.0.1.1,10.0.2.2
283,1664052714.486090420,3.765144043,1442,10.0.1.1,10.0.2.2
284,1664052714.501875710,3.780929333,1442,10.0.1.1,10.0.2.2
285,1664052714.514478550,3.793532173,1442,10.0.1.1,10.0.2.2
286,1664052714.530319658,3.809373281,1442,10.0.1.1,10.0.2.2
287,1664052714.543132355,3.822185978,1442,10.0.1.1,10.0.2.2
288,1664052714.555160808,3.834214431,1442,10.0.1.1,10.0.2.2
289,1664052714.570049503,3.849103126,1442,10.0.1.1,10.0.2.2
290,1664052714.582145175,3.861198798,1442,10.0.1.1,10.0.2.2
291,1664052714.594478158,3.873531781,1442,10.0.1.1,10.0.2.2
292,1664052714.606590549,3.885644172,1442,10.0.1.1,10.0.2.2
293,1664052714.618444090,3.897497713,1442,10.0.1.1,10.0.2.2
294,1664052714.630693274,3.909746897,1442,10.0.1.1,10.0.2.2
295,1664052714.642281391,3.921335014,1442,10.0.1.1,10.0.2.2
296,1664052714.654622355,3.933675978,1442,10.0.1.1,10.0.2.2
297,1664052714.667192256,3.946245879,1442,10.0.1.1,10.0.2.2
298,1664052714.679543482,3.958597105,1442,10.0.1.1,10.0.2.2
299,1664052714.693875398,3.972929021,1442,10.0.1.1,10.0.2.2
300,1664052714.706247122,3.985300745,1442,10.0.1.1,10.0.2.2
301,1664052714.719764478,3.998818101,1442,10.0.1.1,10.0.2.2
302,1664052720.850972969,10.130026592,1442,10.0.1.1,10.0.2.2
303,1664052720.865037686,10.144091309,1442,10.0.1.1,10.0.2.2
304,1664052720.877300411,10.156354034,1442,10.0.1.1,10.0.2.2
305,1664052720.889219590,10.168273213,1442,10.0.1.1,10.0.2.2
306,1664052720.902224500,10.181278123,1442,10.0.1.1,10.0.2.2
307,1664052720.914991020,10.194044643,1442,10.0.1.1,10.0.2.2
308,1664052720.927425964,10.206479587,1442,10.0.1.1,10.0.2.2
309,1664052720.940362648,10.219416271,1442,10.0.1.1,10.0.2.2
310,1664052720.952987442,10.232041065,1442,10.0.1.1,10.0.2.2
311,1664052720.966703023,10.245756646,1442,10.0.1.1,10.0.2.2
312,1664052720.982433350,10.261486973,1442,10.0.1.1,10.0.2.2
313,1664052720.998127981,10.277181604,1442,10.0.1.1,10.0.2.2
314,1664052721.011363502,10.290417125,1442,10.0.1.1,10.0.2.2
315,1664052721.026027411,10.305081034,1442,10.0.1.1,10.0.2.2
316,1664052721.038945930,10.317999553,1442,10.0.1.1,10.0.2.2
317,1664052721.054360565,10.333414188,1442,10.0.1.1,10.0.2.2
318,1664052721.066737394,10.345791017,1442,10.0.1.1,10.0.2.2
319,1664052721.078963173,10.358016796,1442,10.0.1.1,10.0.2.2
320,1664052721.091086584,10.370140207,1442,10.0.1.1,10.0.2.2
321,1664052721.106374947,10.385428570,1442,10.0.1.1,10.0.2.2
322,1664052721.118668886,10.397722509,1442,10.0.1.1,10.0.2.2
323,1664052721.131043332,10.410096955,1442,10.0.1.1,10.0.2.2
324,1664052721.143580686,10.422634309,1442,10.0.1.1,10.0.2.2
325,1664052721.156616384,10.435670007,1442,10.0.1.1,10.0.2.2
326,1664052721.171416826,10.450470449,1442,10.0.1.1,10.0.2.2
327,1664052721.183730213,10.462783836,1442,10.0.1.1,10.0.2.2
328,1664052721.197239238,10.476292861,1442,10.0.1.1,10.0.2.2
329,1664052721.210378308,10.489431931,1442,10.0.1.1,10.0.2.2
330,1664052721.222937439,10.501991062,1442,10.0.1.1,10.0.2.2
331,1664052721.235545841,10.514599464,1442,10.0.1.1,10.0.2.2
332,1664052721.248569456,10.527623079,1442,10.0.1.1,10.0.2.2
333,1664052721.260735453,10.539789076,1442,10.0.1.1,10.0.2.2
334,1664052721.274965105,10.554018728,1442,10.0.1.1,10.0.2.2
335,1664052721.287820684,10.566874307,1442,10.0.1.1,10.0.2.2
336,1664052721.303191062,10.582244685,1442,10.0.1.1,10.0.2.2
337,1664052721.316319585,10.595373208,1442,10.0.1.1,10.0.2.2
338,1664052721.331222577,10.610276200,1442,10.0.1.1,10.0.2.2
339,1664052721.343962646,10.623016269,1442,10.0.1.1,10.0.2.2
340,1664052721.357967468,10.637021091,1442,10.0.1.1,10.0.2.2
341,1664052721.368161128,10.647214751,1442,10.0.1.1,10.0.2.2
342,1664052721.380558489,10.659612112,1442,10.0.1.1,10.0.2.2
343,1664052721.392756479,10.671810102,1442,10.0.1.1,10.0.2.2
344,1664052721.406369986,10.685423609,1442,10.0.1.1,10.0.2.2
345,1664052721.417093680,10.696147303,1442,10.0.1.1,10.0.2.2
346,1664052721.429452083,10.708505706,1442,10.0.1.1,10.0.2.2
347,1664052721.441871799,10.720925422,1442,10.0.1.1,10.0.2.2
348,1664052721.454173146,10.733226769,1442,10.0.1.1,10.0.2.2
349,1664052721.466227041,10.745280664,1442,10.0.1.1,10.0.2.2
350,1664052721.478385425,10.757439048,1442,10.0.1.1,10.0.2.2
351,1664052721.491174163,10.770227786,1442,10.0.1.1,10.0.2.2
352,1664052721.502578908,10.781632531,1442,10.0.1.1,10.0.2.2
353,1664052721.514653404,10.793707027,1442,10.0.1.1,10.0.2.2
354,1664052721.526745792,10.805799415,1442,10.0.1.1,10.0.2.2
355,1664052721.539423385,10.818477008,1442,10.0.1.1,10.0.2.2
356,1664052721.551361329,10.830414952,1442,10.0.1.1,10.0.2.2
357,1664052721.563508481,10.842562104,1442,10.0.1.1,10.0.2.2
358,1664052721.575895656,10.854949279,1442,10.0.1.1,10.0.2.2
359,1664052721.587358943,10.866412566,1442,10.0.1.1,10.0.2.2
360,1664052721.600021828,10.879075451,1442,10.0.1.1,10.0.2.2
361,1664052721.612249169,10.891302792,1442,10.0.1.1,10.0.2.2
362,1664052721.624415514,10.903469137,1442,10.0.1.1,10.0.2.2
363,1664052721.636945884,10.915999507,1442,10.0.1.1,10.0.2.2
364,1664052721.649025720,10.928079343,1442,10.0.1.1,10.0.2.2
365,1664052721.661124088,10.940177711,1442,10.0.1.1,10.0.2.2
366,1664052721.673678162,10.952731785,1442,10.0.1.1,10.0.2.2
367,1664052721.686049918,10.965103541,1442,10.0.1.1,10.0.2.2
368,1664052721.698286680,10.977340303,1442,10.0.1.1,10.0.2.2
369,1664052721.710391264,10.989444887,1442,10.0.1.1,10.0.2.2
370,1664052721.722346845,11.001400468,1442,10.0.1.1,10.0.2.2
371,1664052721.734593946,11.013647569,1442,10.0.1.1,10.0.2.2
372,1664052721.748622137,11.027675760,1442,10.0.1.1,10.0.2.2
373,1664052721.760707672,11.039761295,1442,10.0.1.1,10.0.2.2
374,1664052721.773142804,11.052196427,1442,10.0.1.1,10.0.2.2
375,1664052721.785844824,11.064898447,1442,10.0.1.1,10.0.2.2
376,1664052721.798161903,11.077215526,1442,10.0.1.1,10.0.2.2
377,1664052721.810316457,11.089370080,1442,10.0.1.1,10.0.2.2
378,1664052721.822929411,11.101983034,1442,10.0.1.1,10.0.2.2
379,1664052721.835035869,11.114089492,1442,10.0.1.1,10.0.2.2
380,1664052721.847215426,11.126269049,1442,10.0.1.1,10.0.2.2
381,1664052721.861175984,11.140229607,1442,10.0.1.1,10.0.2.2
382,1664052721.872406077,11.151459700,1442,10.0.1.1,10.0.2.2
383,1664052721.884860378,11.163914001,1442,10.0.1.1,10.0.2.2
384,1664052721.896540190,11.175593813,1442,10.0.1.1,10.0.2.2
385,1664052721.908577562,11.187631185,1442,10.0.1.1,10.0.2.2
386,1664052721.920621946,11.199675569,1442,10.0.1.1,10.0.2.2
