frame.number,frame.time_epoch,frame.time_relative,frame.len,ip.src,ip.dst
62,1664052984.874700346,0.897004905,1442,10.0.1.1,10.0.2.2
63,1664052984.887492770,0.909797329,1442,10.0.1.1,10.0.2.2
64,1664052984.899366756,0.921671315,1442,10.0.1.1,10.0.2.2
65,1664052984.913925475,0.936230034,1442,10.0.1.1,10.0.2.2
66,1664052984.924519801,0.946824360,1442,10.0.1.1,10.0.2.2
67,1664052984.936303683,0.958608242,1442,10.0.1.1,10.0.2.2
68,1664052984.950870070,0.973174629,1442,10.0.1.1,10.0.2.2
69,1664052984.963279054,0.985583613,1442,10.0.1.1,10.0.2.2
70,1664052984.974983049,0.997287608,1442,10.0.1.1,10.0.2.2
71,1664052984.988698433,1.011002992,1442,10.0.1.1,10.0.2.2
72,1664052985.000020592,1.022325151,1442,10.0.1.1,10.0.2.2
73,1664052985.014900198,1.037204757,1442,10.0.1.1,10.0.2.2
74,1664052985.027371797,1.049676356,1442,10.0.1.1,10.0.2.2
75,1664052985.039948414,1.062252973,1442,10.0.1.1,10.0.2.2
76,1664052985.053418251,1.075722810,1442,10.0.1.1,10.0.2.2
77,1664052985.064463685,1.086768244,1442,10.0.1.1,10.0.2.2
78,1664052985.078921531,1.101226090,1442,10.0.1.1,10.0.2.2
79,1664052985.092173269,1.114477828,1442,10.0.1.1,10.0.2.2
80,1664052985.106976371,1.129280930,1442,10.0.1.1,10.0.2.2
81,1664052985.119351879,1.141656438,1442,10.0.1.1,10.0.2.2
82,1664052985.131817185,1.154121744,1442,10.0.1.1,10.0.2.2
83,1664052985.144494006,1.166798565,1442,10.0.1.1,10.0.2.2
84,1664052985.157048869,1.179353428,1442,10.0.1.1,10.0.2.2
85,1664052985.169492499,1.191797058,1442,10.0.1.1,10.0.2.2
86,1664052985.184013887,1.206318446,1442,10.0.1.1,10.0.2.2
87,1664052985.196396093,1.218700652,1442,10.0.1.1,10.0.2.2
88,1664052985.209950407,1.232254966,1442,10.0.1.1,10.0.2.2
89,1664052985.223627309,1.245931868,1442,10.0.1.1,10.0.2.2
90,1664052985.235917365,1.258221924,1442,10.0.1.1,10.0.2.2
91,1664052985.248077989,1.270382548,1442,10.0.1.1,10.0.2.2
92,1664052985.260093678,1.282398237,1442,10.0.1.1,10.0.2.2
93,1664052985.272615386,1.294919945,1442,10.0.1.1,10.0.2.2
94,1664052985.284512557,1.306817116,1442,10.0.1.1,10.0.2.2
95,1664052985.296606982,1.318911541,1442,10.0.1.1,10.0.2.2
96,1664052985.308868504,1.331173063,1442,10.0.1.1,10.0.2.2
97,1664052985.320415119,1.342719678,1442,10.0.1.1,10.0.2.2
98,1664052985.332542805,1.354847364,1442,10.0.1.1,10.0.2.2
99,1664052985.344682670,1.366987229,1442,10.0.1.1,10.0.2.2
100,1664052985.356709184,1.379013743,1442,10.0.1.1,10.0.2.2
101,1664052985.371312283,1.393616842,1442,10.0.1.1,10.0.2.2
102,1664052985.383963759,1.406268318,1442,10.0.1.1,10.0.2.2
103,1664052985.396922263,1.419226822,1442,10.0.1.1,10.0.2.2
104,1664052985.409629647,1.431934206,1442,10.0.1.1,10.0.2.2
105,1664052985.421908090,1.444212649,1442,10.0.1.1,10.0.2.2
106,1664052985.433306799,1.455611358,1442,10.0.1.1,10.0.2.2
107,1664052985.446245321,1.468549880,1442,10.0.1.1,10.0.2.2
108,1664052985.458389599,1.480694158,1442,10.0.1.1,10.0.2.2
109,1664052985.471175670,1.493480229,1442,10.0.1.1,10.0.2.2
110,1664052985.483147638,1.505452197,1442,10.0.1.1,10.0.2.2
111,1664052985.495438603,1.517743162,1442,10.0.1.1,10.0.2.2
112,1664052985.510186408,1.532490967,1442,10.0.1.1,10.0.2.2
113,1664052985.525052284,1.547356843,1442,10.0.1.1,10.0.2.2
114,1664052985.537064280,1.559368839,1442,10.0.1.1,10.0.2.2
115,1664052985.549973375,1.572277934,1442,10.0.1.1,10.0.2.2
116,1664052985.569058661,1.591363220,1442,10.0.1.1,10.0.2.2
117,1664052985.578502565,1.600807124,1442,10.0.1.1,10.0.2.2
118,1664052985.593421082,1.615725641,1442,10.0.1.1,10.0.2.2
119,1664052985.610711495,1.633016054,1442,10.0.1.1,10.0.2.2
120,1664052985.617062552,1.639367111,1442,10.0.1.1,10.0.2.2
121,1664052985.631688655,1.653993214,1442,10.0.1.1,10.0.2.2
122,1664052985.641513486,1.663818045,1442,10.0.1.1,10.0.2.2
123,1664052985.656477495,1.678782054,1442,10.0.1.1,10.0.2.2
124,1664052985.670550654,1.692855213,1442,10.0.1.1,10.0.2.2
125,1664052985.687027947,1.709332506,1442,10.0.1.1,10.0.2.2
126,1664052985.701780960,1.724085519,1442,10.0.1.1,10.0.2.2
127,1664052985.715655615,1.737960174,1442,10.0.1.1,10.0.2.2
128,1664052985.729857976,1.752162535,1442,10.0.1.1,10.0.2.2
129,1664052985.742430804,1.764735363,1442,10.0.1.1,10.0.2.2
130,1664052985.753814656,1.776119215,1442,10.0.1.1,10.0.2.2
131,1664052985.767154790,1.789459349,1442,10.0.1.1,10.0.2.2
132,1664052985.778591169,1.800895728,1442,10.0.1.1,10.0.2.2
133,1664052985.790612496,1.812917055,1442,10.0.1.1,10.0.2.2
134,1664052985.805336059,1.827640618,1442,10.0.1.1,10.0.2.2
135,1664052985.817815549,1.840120108,1442,10.0.1.1,10.0.2.2
136,1664052985.832026139,1.854330698,1442,10.0.1.1,10.0.2.2
137,1664052985.844360897,1.866665456,1442,10.0.1.1,10.0.2.2
138,1664052985.856422178,1.878726737,1442,10.0.1.1,10.0.2.2
139,1664052985.871126177,1.893430736,1442,10.0.1.1,10.0.2.2
140,1664052985.884307861,1.906612420,1442,10.0.1.1,10.0.2.2
141,1664052985.899218797,1.921523356,1442,10.0.1.1,10.0.2.2
142,1664052985.911774786,1.934079345,1442,10.0.1.1,10.0.2.2
143,1664052985.923230863,1.945535422,1442,10.0.1.1,10.0.2.2
144,1664052985.938188824,1.960493383,1442,10.0.1.1,10.0.2.2
145,1664052985.951934128,1.974238687,1442,10.0.1.1,10.0.2.2
146,1664052985.964400137,1.986704696,1442,10.0.1.1,10.0.2.2
147,1664052985.977833934,2.000138493,1442,10.0.1.1,10.0.2.2
148,1664052985.990958029,2.013262588,1442,10.0.1.1,10.0.2.2
149,1664052986.003695468,2.026000027,1442,10.0.1.1,10.0.2.2
150,1664052986.019103070,2.041407629,1442,10.0.1.1,10.0.2.2
151,1664052986.031145103,2.053449662,1442,10.0.1.1,10.0.2.2
152,1664052986.043908761,2.066213320,1442,10.0.1.1,10.0.2.2
153,1664052986.055124992,2.077429551,1442,10.0.1.1,10.0.2.2
154,1664052986.067874731,2.090179290,1442,10.0.1.1,10.0.2.2
155,1664052986.081346094,2.103650653,1442,10.0.1.1,10.0.2.2
156,1664052986.091291849,2.113596408,1442,10.0.1.1,10.0.2.2
157,1664052986.103912321,2.126216880,1442,10.0.1.1,10.0.2.2
158,1664052986.119791386,2.142095945,1442,10.0.1.1,10.0.2.2
159,1664052986.136094601,2.158399160,1442,10.0.1.1,10.0.2.2
160,1664052986.148593207,2.170897766,1442,10.0.1.1,10.0.2.2
161,1664052986.162364374,2.184668933,1442,10.0.1.1,10.0.2.2
162,1664052986.175181641,2.197486200,1442,10.0.1.1,10.0.2.2
163,1664052986.195193311,2.217497870,1442,10.0.1.1,10.0.2.2
164,1664052986.208206601,2.230511160,1442,10.0.1.1,10.0.2.2
165,1664052986.220746941,2.243051500,1442,10.0.1.1,10.0.2.2
166,1664052986.233429577,2.255734136,1442,10.0.1.1,10.0.2.2
167,1664052986.245397444,2.267702003,1442,10.0.1.1,10.0.2.2
168,1664052986.257604393,2.279908952,1442,10.0.1.1,10.0.2.2
169,1664052986.271420315,2.293724874,1442,10.0.1.1,10.0.2.2
170,1664052986.283458474,2.305763033,1442,10.0.1.1,10.0.2.2
171,1664052986.295281806,2.317586365,1442,10.0.1.1,10.0.2.2
172,1664052986.307631279,2.329935838,1442,10.0.1.1,10.0.2.2
173,1664052986.320191129,2.342495688,1442,10.0.1.1,10.0.2.2
174,1664052986.337309396,2.359613955,1442,10.0.1.1,10.0.2.2
175,1664052986.344375789,2.366680348,1442,10.0.1.1,10.0.2.2
176,1664052986.360020315,2.382324874,1442,10.0.1.1,10.0.2.2
177,1664052986.372239862,2.394544421,1442,10.0.1.1,10.0.2.2
178,1664052986.384578597,2.406883156,1442,10.0.1.1,10.0.2.2
179,1664052986.398634631,2.420939190,1442,10.0.1.1,10.0.2.2
180,1664052986.411154941,2.433459500,1442,10.0.1.1,10.0.2.2
181,1664052986.423629616,2.445934175,1442,10.0.1.1,10.0.2.2
182,1664052986.436008159,2.458312718,1442,10.0.1.1,10.0.2.2
183,1664052986.447889158,2.470193717,1442,10.0.1.1,10.0.2.2
184,1664052986.459578855,2.481883414,1442,10.0.1.1,10.0.2.2
185,1664052986.474890543,2.497195102,1442,10.0.1.1,10.0.2.2
186,1664052986.489006480,2.511311039,1442,10.0.1.1,10.0.2.2
187,1664052986.501029699,2.523334258,1442,10.0.1.1,10.0.2.2
188,1664052986.513163040,2.535467599,1442,10.0.1.1,10.0.2.2
189,1664052986.526674621,2.548979180,1442,10.0.1.1,10.0.2.2
190,1664052986.540659986,2.562964545,1442,10.0.1.1,10.0.2.2
191,1664052986.554040140,2.576344699,1442,10.0.1.1,10.0.2.2
192,1664052986.566228792,2.588533351,1442,10.0.1.1,10.0.2.2
193,1664052986.579240281,2.601544840,1442,10.0.1.1,10.0.2.2
194,1664052986.593077393,2.615381952,1442,10.0.1.1,10.0.2.2
195,1664052986.605632008,2.627936567,1442,10.0.1.1,10.0.2.2
196,1664052986.617880740,2.640185299,1442,10.0.1.1,10.0.2.2
197,1664052986.633314082,2.655618641,1442,10.0.1.1,10.0.2.2
198,1664052986.646925281,2.669229840,1442,10.0.1.1,10.0.2.2
199,1664052986.659963698,2.682268257,1442,10.0.1.1,10.0.2.2
200,1664052986.672208397,2.694512956,1442,10.0.1.1,10.0.2.2
201,1664052986.694680376,2.716984935,1442,10.0.1.1,10.0.2.2
202,1664052986.696501441,2.718806000,1442,10.0.1.1,10.0.2.2
203,1664052986.708796302,2.731100861,1442,10.0.1.1,10.0.2.2
204,1664052986.723026611,2.745331170,1442,10.0.1.1,10.0.2.2
205,1664052986.735535901,2.757840460,1442,10.0.1.1,10.0.2.2
206,1664052986.747847215,2.770151774,1442,10.0.1.1,10.0.2.2
207,1664052986.760487530,2.782792089,1442,10.0.1.1,10.0.2.2
208,1664052986.772735508,2.795040067,1442,10.0.1.1,10.0.2.2
209,1664052986.785026024,2.807330583,1442,10.0.1.1,10.0.2.2
210,1664052986.797325536,2.819630095,1442,10.0.1.1,10.0.2.2
211,1664052986.811678036,2.833982595,1442,10.0.1.1,10.0.2.2
212,1664052986.826571779,2.848876338,1442,10.0.1.1,10.0.2.2
213,1664052986.838061966,2.860366525,1442,10.0.1.1,10.0.2.2
214,1664052986.853812937,2.876117496,1442,10.0.1.1,10.0.2.2
215,1664052986.865916367,2.888220926,1442,10.0.1.1,10.0.2.2
216,1664052986.878099288,2.900403847,1442,10.0.1.1,10.0.2.2
217,1664052986.890474479,2.912779038,1442,10.0.1.1,10.0.2.2
218,1664052986.902958424,2.925262983,1442,10.0.1.1,10.0.2.2
219,1664052986.915627170,2.937931729,1442,10.0.1.1,10.0.2.2
220,1664052986.928451113,2.950755672,1442,10.0.1.1,10.0.2.2
221,1664052986.940942590,2.963247149,1442,10.0.1.1,10.0.2.2
222,1664052986.953732008,2.976036567,1442,10.0.1.1,10.0.2.2
223,1664052986.966380633,2.988685192,1442,10.0.1.1,10.0.2.2
224,1664052986.978990580,3.001295139,1442,10.0.1.1,10.0.2.2
225,1664052986.991898610,3.014203169,1442,10.0.1.1,10.0.2.2
226,1664052987.004836791,3.027141350,1442,10.0.1.1,10.0.2.2
227,1664052987.017228312,3.039532871,1442,10.0.1.1,10.0.2.2
228,1664052987.029486927,3.051791486,1442,10.0.1.1,10.0.2.2
229,1664052987.042809982,3.065114541,1442,10.0.1.1,10.0.2.2
230,1664052987.053867858,3.076172417,1442,10.0.1.1,10.0.2.2
231,1664052987.066093741,3.088398300,1442,10.0.1.1,10.0.2.2
232,1664052987.080452602,3.102757161,1442,10.0.1.1,10.0.2.2
233,1664052987.090495664,3.112800223,1442,10.0.1.1,10.0.2.2
234,1664052987.104077102,3.126381661,1442,10.0.1.1,10.0.2.2
235,1664052987.115506628,3.137811187,1442,10.0.1.1,10.0.2.2
236,1664052987.130618864,3.152923423,1442,10.0.1.1,10.0.2.2
237,1664052987.142825986,3.165130545,1442,10.0.1.1,10.0.2.2
238,1664052987.154776643,3.177081202,1442,10.0.1.1,10.0.2.2
239,1664052987.167386913,3.189691472,1442,10.0.1.1,10.0.2.2
240,1664052987.179880169,3.202184728,1442,10.0.1.1,10.0.2.2
241,1664052987.192117346,3.214421905,1442,10.0.1.1,10.0.2.2
242,1664052987.205590324,3.227894883,1442,10.0.1.1,10.0.2.2
243,1664052987.217290643,3.239595202,1442,10.0.1.1,10.0.2.2
244,1664052987.229330205,3.251634764,1442,10.0.1.1,10.0.2.2
245,1664052987.242644101,3.264948660,1442,10.0.1.1,10.0.2.2
246,1664052987.255059860,3.277364419,1442,10.0.1.1,10.0.2.2
247,1664052987.266908002,3.289212561,1442,10.0.1.1,10.0.2.2
248,1664052987.279392893,3.301697452,1442,10.0.1.1,10.0.2.2
249,1664052987.295051445,3.317356004,1442,10.0.1.1,10.0.2.2
250,1664052987.307176411,3.329480970,1442,10.0.1.1,10.0.2.2
251,1664052987.323049711,3.345354270,1442,10.0.1.1,10.0.2.2
252,1664052987.338925683,3.361230242,1442,10.0.1.1,10.0.2.2
253,1664052987.350987784,3.373292343,1442,10.0.1.1,10.0.2.2
254,1664052987.370596455,3.392901014,1442,10.0.1.1,10.0.2.2
255,1664052987.376149283,3.398453842,1442,10.0.1.1,10.0.2.2
256,1664052987.391304219,3.413608778,1442,10.0.1.1,10.0.2.2
257,1664052987.403972090,3.426276649,1442,10.0.1.1,10.0.2.2
258,1664052987.415879025,3.438183584,1442,10.0.1.1,10.0.2.2
259,1664052987.427661432,3.449965991,1442,10.0.1.1,10.0.2.2
260,1664052987.439995559,3.462300118,1442,10.0.1.1,10.0.2.2
261,1664052987.453504926,3.475809485,1442,10.0.1.1,10.0.2.2
262,1664052987.467262533,3.489567092,1442,10.0.1.1,10.0.2.2
263,1664052987.481170915,3.503475474,1442,10.0.1.1,10.0.2.2
264,1664052987.492349931,3.514654490,1442,10.0.1.1,10.0.2.2
265,1664052987.505438019,3.527742578,1442,10.0.1.1,10.0.2.2
266,1664052987.516530952,3.538835511,1442,10.0.1.1,10.0.2.2
267,1664052987.531742112,3.554046671,1442,10.0.1.1,10.0.2.2
268,1664052987.545980007,3.568284566,1442,10.0.1.1,10.0.2.2
269,1664052987.558352397,3.580656956,1442,10.0.1.1,10.0.2.2
270,1664052987.570838706,3.593143265,1442,10.0.1.1,10.0.2.2
271,1664052987.585038370,3.607342929,1442,10.0.1.1,10.0.2.2
272,1664052987.598032218,3.620336777,1442,10.0.1.1,10.0.2.2
273,1664052987.610688789,3.632993348,1442,10.0.1.1,10.0.2.2
274,1664052987.625869927,3.648174486,1442,10.0.1.1,10.0.2.2
275,1664052987.640889569,3.663194128,1442,10.0.1.1,10.0.2.2
276,1664052987.652811061,3.675115620,1442,10.0.1.1,10.0.2.2
277,1664052987.667748026,3.690052585,1442,10.0.1.1,10.0.2.2
278,1664052987.679918255,3.702222814,1442,10.0.1.1,10.0.2.2
279,1664052987.695269891,3.717574450,1442,10.0.1.1,10.0.2.2
280,1664052987.717134571,3.739439130,1442,10.0.1.1,10.0.2.2
281,1664052987.720055526,3.742360085,1442,10.0.1.1,10.0.2.2
282,1664052987.731884541,3.754189100,1442,10.0.1.1,10.0.2.2
283,1664052987.744170297,3.766474856,1442,10.0.1.1,10.0.2.2
284,1664052987.759985163,3.782289722,1442,10.0.1.1,10.0.2.2
285,1664052987.772623817,3.794928376,1442,10.0.1.1,10.0.2.2
286,1664052987.787889291,3.810193850,1442,10.0.1.1,10.0.2.2
287,1664052987.800509760,3.822814319,1442,10.0.1.1,10.0.2.2
288,1664052987.813108835,3.835413394,1442,10.0.1.1,10.0.2.2
289,1664052987.827824657,3.850129216,1442,10.0.1.1,10.0.2.2
290,1664052987.839836386,3.862140945,1442,10.0.1.1,10.0.2.2
291,1664052987.852278046,3.874582605,1442,10.0.1.1,10.0.2.2
292,1664052987.864213036,3.886517595,1442,10.0.1.1,10.0.2.2
293,1664052987.876094097,3.898398656,1442,10.0.1.1,10.0.2.2
294,1664052987.888441688,3.910746247,1442,10.0.1.1,10.0.2.2
295,1664052987.900177864,3.922482423,1442,10.0.1.1,10.0.2.2
296,1664052987.912630253,3.934934812,1442,10.0.1.1,10.0.2.2
297,1664052987.924662688,3.946967247,1442,10.0.1.1,10.0.2.2
298,1664052987.939858758,3.962163317,1442,10.0.1.1,10.0.2.2
299,1664052987.951752155,3.974056714,1442,10.0.1.1,10.0.2.2
300,1664052987.964363650,3.986668209,1442,10.0.1.1,10.0.2.2
301,1664052987.978212351,4.000516910,1442,10.0.1.1,10.0.2.2
302,1664052994.109670683,10.131975242,1442,10.0.1.1,10.0.2.2
303,1664052994.123794953,10.146099512,1442,10.0.1.1,10.0.2.2
304,1664052994.136868957,10.159173516,1442,10.0.1.1,10.0.2.2
305,1664052994.148471569,10.170776128,1442,10.0.1.1,10.0.2.2
306,1664052994.161223338,10.183527897,1442,10.0.1.1,10.0.2.2
307,1664052994.173615720,10.195920279,1442,10.0.1.1,10.0.2.2
308,1664052994.186973458,10.209278017,1442,10.0.1.1,10.0.2.2
309,1664052994.199788379,10.222092938,1442,10.0.1.1,10.0.2.2
310,1664052994.213003399,10.235307958,1442,10.0.1.1,10.0.2.2
311,1664052994.226465759,10.248770318,1442,10.0.1.1,10.0.2.2
312,1664052994.242220230,10.264524789,1442,10.0.1.1,10.0.2.2
313,1664052994.258388798,10.280693357,1442,10.0.1.1,10.0.2.2
314,1664052994.271787108,10.294091667,1442,10.0.1.1,10.0.2.2
315,1664052994.285410316,10.307714875,1442,10.0.1.1,10.0.2.2
316,1664052994.298908001,10.321212560,1442,10.0.1.1,10.0.2.2
317,1664052994.314319218,10.336623777,1442,10.0.1.1,10.0.2.2
318,1664052994.326047519,10.348352078,1442,10.0.1.1,10.0.2.2
319,1664052994.338598653,10.360903212,1442,10.0.1.1,10.0.2.2
320,1664052994.350551428,10.372855987,1442,10.0.1.1,10.0.2.2
321,1664052994.365725760,10.388030319,1442,10.0.1.1,10.0.2.2
322,1664052994.378469569,10.400774128,1442,10.0.1.1,10.0.2.2
323,1664052994.390907821,10.413212380,1442,10.0.1.1,10.0.2.2
324,1664052994.403212439,10.425516998,1442,10.0.1.1,10.0.2.2
325,1664052994.417115874,10.439420433,1442,10.0.1.1,10.0.2.2
326,1664052994.430394949,10.452699508,1442,10.0.1.1,10.0.2.2
327,1664052994.443061677,10.465366236,1442,10.0.1.1,10.0.2.2
328,1664052994.456376488,10.478681047,1442,10.0.1.1,10.0.2.2
329,1664052994.469169932,10.491474491,1442,10.0.1.1,10.0.2.2
330,1664052994.481763122,10.504067681,1442,10.0.1.1,10.0.2.2
331,1664052994.494292301,10.516596860,1442,10.0.1.1,10.0.2.2
332,1664052994.506879990,10.529184549,1442,10.0.1.1,10.0.2.2
333,1664052994.521060367,10.543364926,1442,10.0.1.1,10.0.2.2
334,1664052994.534945333,10.557249892,1442,10.0.1.1,10.0.2.2
335,1664052994.547905083,10.570209642,1442,10.0.1.1,10.0.2.2
336,1664052994.563039757,10.585344316,1442,10.0.1.1,10.0.2.2
337,1664052994.577037079,10.599341638,1442,10.0.1.1,10.0.2.2
338,1664052994.591145575,10.613450134,1442,10.0.1.1,10.0.2.2
339,1664052994.603959429,10.626263988,1442,10.0.1.1,10.0.2.2
340,1664052994.616911942,10.639216501,1442,10.0.1.1,10.0.2.2
341,1664052994.627237002,10.649541561,1442,10.0.1.1,10.0.2.2
342,1664052994.639754956,10.662059515,1442,10.0.1.1,10.0.2.2
343,1664052994.651696518,10.674001077,1442,10.0.1.1,10.0.2.2
344,1664052994.663968046,10.686272605,1442,10.0.1.1,10.0.2.2
345,1664052994.676006869,10.698311428,1442,10.0.1.1,10.0.2.2
346,1664052994.688980251,10.711284810,1442,10.0.1.1,10.0.2.2
347,1664052994.701031018,10.723335577,1442,10.0.1.1,10.0.2.2
348,1664052994.713802888,10.736107447,1442,10.0.1.1,10.0.2.2
349,1664052994.725407994,10.747712553,1442,10.0.1.1,10.0.2.2
350,1664052994.737764247,10.760068806,1442,10.0.1.1,10.0.2.2
351,1664052994.749657074,10.771961633,1442,10.0.1.1,10.0.2.2
352,1664052994.762285707,10.784590266,1442,10.0.1.1,10.0.2.2
353,1664052994.774294993,10.796599552,1442,10.0.1.1,10.0.2.2
354,1664052994.786354450,10.808659009,1442,10.0.1.1,10.0.2.2
355,1664052994.798884955,10.821189514,1442,10.0.1.1,10.0.2.2
356,1664052994.811240857,10.833545416,1442,10.0.1.1,10.0.2.2
357,1664052994.823175729,10.845480288,1442,10.0.1.1,10.0.2.2
358,1664052994.834580281,10.856884840,1442,10.0.1.1,10.0.2.2
359,1664052994.847332534,10.869637093,1442,10.0.1.1,10.0.2.2
360,1664052994.859222670,10.881527229,1442,10.0.1.1,10.0.2.2
361,1664052994.872163158,10.894467717,1442,10.0.1.1,10.0.2.2
362,1664052994.883846938,10.906151497,1442,10.0.1.1,10.0.2.2
363,1664052994.896422817,10.918727376,1442,10.0.1.1,10.0.2.2
364,1664052994.917672651,10.939977210,1442,10.0.1.1,10.0.2.2
365,1664052994.920987555,10.943292114,1442,10.0.1.1,10.0.2.2
366,1664052994.933124843,10.955429402,1442,10.0.1.1,10.0.2.2
367,1664052994.945459878,10.967764437,1442,10.0.1.1,10.0.2.2
368,1664052994.957507222,10.979811781,1442,10.0.1.1,10.0.2.2
369,1664052994.970103515,10.992408074,1442,10.0.1.1,10.0.2.2
370,1664052994.982959509,11.005264068,1442,10.0.1.1,10.0.2.2
371,1664052994.994160256,11.016464815,1442,10.0.1.1,10.0.2.2
372,1664052995.008298239,11.030602798,1442,10.0.1.1,10.0.2.2
373,1664052995.021050267,11.043354826,1442,10.0.1.1,10.0.2.2
374,1664052995.034037848,11.056342407,1442,10.0.1.1,10.0.2.2
375,1664052995.046036495,11.068341054,1442,10.0.1.1,10.0.2.2
376,1664052995.058691114,11.080995673,1442,10.0.1.1,10.0.2.2
377,1664052995.071824423,11.094128982,1442,10.0.1.1,10.0.2.2
378,1664052995.083383578,11.105688137,1442,10.0.1.1,10.0.2.2
379,1664052995.096141764,11.118446323,1442,10.0.1.1,10.0.2.2
380,1664052995.107883913,11.130188472,1442,10.0.1.1,10.0.2.2
381,1664052995.122586181,11.144890740,1442,10.0.1.1,10.0.2.2
382,1664052995.133647664,11.155952223,1442,10.0.1.1,10.0.2.2
383,1664052995.145643775,11.167948334,1442,10.0.1.1,10.0.2.2
384,1664052995.157331959,11.179636518,1442,10.0.1.1,10.0.2.2
385,1664052995.178532759,11.200837318,1442,10.0.1.1,10.0.2.2
386,1664052995.181119443,11.203424002,1442,10.0.1.1,10.0.2.2
